"master_metadata_album_artist_name","master_metadata_track_name","master_metadata_album_album_name","spotify_track_uri","genres","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","type","id","uri","track_href","analysis_url","duration_ms","time_signature"
"DJ Snake","Here Comes The Night","Encore","spotify:track:1CpCIb8zybdjskLQRL6rEC","dance pop, edm, electronic trap, pop, pop rap",0.554,0.779,10,-3.905,0,0.0466,0.159,2.7e-06,0.117,0.209,79.979,"audio_features","1CpCIb8zybdjskLQRL6rEC","spotify:track:1CpCIb8zybdjskLQRL6rEC","https://api.spotify.com/v1/tracks/1CpCIb8zybdjskLQRL6rEC","https://api.spotify.com/v1/audio-analysis/1CpCIb8zybdjskLQRL6rEC",286880,4
"Excision","Jaguar","X Rated","spotify:track:1md4Pkn8UDE1DgLr2m9mpf","brostep, canadian electronic, edm, electro house, electronic trap",0.439,0.661,9,-5.003,0,0.0288,0.00246,0.00036,0.116,0.129,77.821,"audio_features","1md4Pkn8UDE1DgLr2m9mpf","spotify:track:1md4Pkn8UDE1DgLr2m9mpf","https://api.spotify.com/v1/tracks/1md4Pkn8UDE1DgLr2m9mpf","https://api.spotify.com/v1/audio-analysis/1md4Pkn8UDE1DgLr2m9mpf",204844,4
"Mr Hudson","CLOSING TIME feat Goody Grace","WHEN THE MACHINE STOPS","spotify:track:0ISBwCGSjqPJAcRVWOubJD","",0.46,0.302,1,-12.581,1,0.389,0.742,2.74e-06,0.0785,0.38,172.173,"audio_features","0ISBwCGSjqPJAcRVWOubJD","spotify:track:0ISBwCGSjqPJAcRVWOubJD","https://api.spotify.com/v1/tracks/0ISBwCGSjqPJAcRVWOubJD","https://api.spotify.com/v1/audio-analysis/0ISBwCGSjqPJAcRVWOubJD",179059,3
"Riddim Commission","Battle - Cause & Affect VIP","UKF Bass Culture 4","spotify:track:7dHbfeJMHMBNbsi69NXxHr","bass house",0.922,0.796,10,-3.919,0,0.129,0.0606,0.834,0.0819,0.599,125.073,"audio_features","7dHbfeJMHMBNbsi69NXxHr","spotify:track:7dHbfeJMHMBNbsi69NXxHr","https://api.spotify.com/v1/tracks/7dHbfeJMHMBNbsi69NXxHr","https://api.spotify.com/v1/audio-analysis/7dHbfeJMHMBNbsi69NXxHr",297600,4
"Mr Hudson","Coldplay","Coldplay","spotify:track:0V7q5uZqa3fnE0I2ujAMPG","",0.544,0.539,1,-6.963,1,0.058,0.733,0,0.125,0.349,143.443,"audio_features","0V7q5uZqa3fnE0I2ujAMPG","spotify:track:0V7q5uZqa3fnE0I2ujAMPG","https://api.spotify.com/v1/tracks/0V7q5uZqa3fnE0I2ujAMPG","https://api.spotify.com/v1/audio-analysis/0V7q5uZqa3fnE0I2ujAMPG",220000,4
"Future","Real and True (feat. Mr Hudson)","Real and True (feat. Mr Hudson)","spotify:track:5TxsupFF2Vc70TQdLyyOE3","atl hip hop, pop rap, rap, southern hip hop, trap",0.582,0.458,1,-4.817,1,0.0663,0.265,1.25e-05,0.295,0.169,140.287,"audio_features","5TxsupFF2Vc70TQdLyyOE3","spotify:track:5TxsupFF2Vc70TQdLyyOE3","https://api.spotify.com/v1/tracks/5TxsupFF2Vc70TQdLyyOE3","https://api.spotify.com/v1/audio-analysis/5TxsupFF2Vc70TQdLyyOE3",247893,4
"VIC MENSA","Deserve It (feat. Mr Hudson)","HOOLIGANS","spotify:track:2VqgxwwVAoqKO0kNJnBHmP","chicago rap, conscious hip hop, hip hop, pop rap, rap, trap, underground hip hop",0.726,0.566,1,-6.71,1,0.267,0.684,0,0.119,0.602,83.503,"audio_features","2VqgxwwVAoqKO0kNJnBHmP","spotify:track:2VqgxwwVAoqKO0kNJnBHmP","https://api.spotify.com/v1/tracks/2VqgxwwVAoqKO0kNJnBHmP","https://api.spotify.com/v1/audio-analysis/2VqgxwwVAoqKO0kNJnBHmP",222200,4
"Taylor Bennett","I MISS YOU","THE AMERICAN REJECT","spotify:track:1s2DMCBZsYdPwRSB1rBIgN","chicago rap, drill, lgbtq+ hip hop",0.462,0.691,2,-9.609,1,0.0852,0.558,0,0.18,0.397,90.187,"audio_features","1s2DMCBZsYdPwRSB1rBIgN","spotify:track:1s2DMCBZsYdPwRSB1rBIgN","https://api.spotify.com/v1/tracks/1s2DMCBZsYdPwRSB1rBIgN","https://api.spotify.com/v1/audio-analysis/1s2DMCBZsYdPwRSB1rBIgN",128000,4
"JAY-Z","Why I Love You","Watch The Throne (Deluxe)","spotify:track:4lLmG1fatRUgnRz0Ol0WUi","east coast hip hop, hip hop, rap",0.48,0.808,5,-4.133,1,0.0423,0.0259,0,0.269,0.37,123.387,"audio_features","4lLmG1fatRUgnRz0Ol0WUi","spotify:track:4lLmG1fatRUgnRz0Ol0WUi","https://api.spotify.com/v1/tracks/4lLmG1fatRUgnRz0Ol0WUi","https://api.spotify.com/v1/audio-analysis/4lLmG1fatRUgnRz0Ol0WUi",201373,4
"Nause","Tomorrow's Just Begun - Radio Edit","Tomorrow's Just Begun","spotify:track:5KBfODIvInhiDpCZAYvhkt","edm, pop dance, progressive electro house, swedish pop",0.609,0.626,7,-5.805,0,0.038,0.00288,0.000318,0.191,0.229,127.958,"audio_features","5KBfODIvInhiDpCZAYvhkt","spotify:track:5KBfODIvInhiDpCZAYvhkt","https://api.spotify.com/v1/tracks/5KBfODIvInhiDpCZAYvhkt","https://api.spotify.com/v1/audio-analysis/5KBfODIvInhiDpCZAYvhkt",189427,4
"Mr Hudson","Too Late, Too Late","A Tale Of Two Cities","spotify:track:4r3SvsHO3jRIeMhEPaQlB9","",0.8,0.778,4,-6.741,0,0.222,0.00925,1.25e-05,0.253,0.391,95.017,"audio_features","4r3SvsHO3jRIeMhEPaQlB9","spotify:track:4r3SvsHO3jRIeMhEPaQlB9","https://api.spotify.com/v1/tracks/4r3SvsHO3jRIeMhEPaQlB9","https://api.spotify.com/v1/audio-analysis/4r3SvsHO3jRIeMhEPaQlB9",188040,4
"Caspa","Love Never Dies (Back For the First Time)","Love Never Dies (Back For the First Time)","spotify:track:3MT8aPEChnmIt5GIPCIhoN","classic dubstep, deep dubstep",0.564,0.676,0,-5.766,1,0.0323,0.172,0,0.215,0.203,140.038,"audio_features","3MT8aPEChnmIt5GIPCIhoN","spotify:track:3MT8aPEChnmIt5GIPCIhoN","https://api.spotify.com/v1/tracks/3MT8aPEChnmIt5GIPCIhoN","https://api.spotify.com/v1/audio-analysis/3MT8aPEChnmIt5GIPCIhoN",212360,4
"Taylor Bennett","Don't Wait Up (feat. Mr Hudson)","Don't Wait Up","spotify:track:3oOnBtFaXDovahuV8A4xvq","chicago rap, drill, lgbtq+ hip hop",0.682,0.654,0,-9.671,1,0.193,0.0155,0.000706,0.084,0.77,156.91,"audio_features","3oOnBtFaXDovahuV8A4xvq","spotify:track:3oOnBtFaXDovahuV8A4xvq","https://api.spotify.com/v1/tracks/3oOnBtFaXDovahuV8A4xvq","https://api.spotify.com/v1/audio-analysis/3oOnBtFaXDovahuV8A4xvq",222420,4
"VIC MENSA","Almost There","The Manuscript","spotify:track:6jlPsC7xoYtd13U9UcxbCf","chicago rap, conscious hip hop, hip hop, pop rap, rap, trap, underground hip hop",0.544,0.918,4,-5.506,1,0.537,0.264,0,0.0969,0.42,161.789,"audio_features","6jlPsC7xoYtd13U9UcxbCf","spotify:track:6jlPsC7xoYtd13U9UcxbCf","https://api.spotify.com/v1/tracks/6jlPsC7xoYtd13U9UcxbCf","https://api.spotify.com/v1/audio-analysis/6jlPsC7xoYtd13U9UcxbCf",207880,4
"Duran Duran","Paper Gods (feat. Mr Hudson)","Paper Gods","spotify:track:3KDVFcme5CjSt3d6f4mbLZ","dance rock, new romantic, new wave, new wave pop, rock, synthpop",0.646,0.488,5,-11.389,1,0.0311,0.000148,0.00156,0.105,0.142,114.973,"audio_features","3KDVFcme5CjSt3d6f4mbLZ","spotify:track:3KDVFcme5CjSt3d6f4mbLZ","https://api.spotify.com/v1/tracks/3KDVFcme5CjSt3d6f4mbLZ","https://api.spotify.com/v1/audio-analysis/3KDVFcme5CjSt3d6f4mbLZ",424153,4
"Mr Hudson","Take Us Somewhere New","A Tale Of Two Cities","spotify:track:7irmEwM5mjHWxfMgfo35yA","",0.765,0.721,9,-5.795,0,0.0636,0.294,4.11e-05,0.328,0.468,127.928,"audio_features","7irmEwM5mjHWxfMgfo35yA","spotify:track:7irmEwM5mjHWxfMgfo35yA","https://api.spotify.com/v1/tracks/7irmEwM5mjHWxfMgfo35yA","https://api.spotify.com/v1/audio-analysis/7irmEwM5mjHWxfMgfo35yA",263427,4
"Mr Hudson","Everything Happens To Me","A Tale Of Two Cities","spotify:track:1RraFTMSBiEbDjS3bX7FP6","",0.369,0.502,7,-12.495,1,0.331,0.209,0,0.139,0.672,179.042,"audio_features","1RraFTMSBiEbDjS3bX7FP6","spotify:track:1RraFTMSBiEbDjS3bX7FP6","https://api.spotify.com/v1/tracks/1RraFTMSBiEbDjS3bX7FP6","https://api.spotify.com/v1/audio-analysis/1RraFTMSBiEbDjS3bX7FP6",139400,5
"Mr Hudson","ANTIDOTE","WHEN THE MACHINE STOPS","spotify:track:6snDOaD8Jq7rob3PwBVtS3","",0.636,0.209,0,-13.604,1,0.441,0.551,1.59e-06,0.44,0.209,86.17,"audio_features","6snDOaD8Jq7rob3PwBVtS3","spotify:track:6snDOaD8Jq7rob3PwBVtS3","https://api.spotify.com/v1/tracks/6snDOaD8Jq7rob3PwBVtS3","https://api.spotify.com/v1/audio-analysis/6snDOaD8Jq7rob3PwBVtS3",172714,4
"Mr Hudson","Cover Girl","A Tale Of Two Cities","spotify:track:5A3VuoS93UeAiwQnWjm1Rf","",0.762,0.554,9,-6.853,1,0.0935,0.105,4.56e-05,0.346,0.452,90.746,"audio_features","5A3VuoS93UeAiwQnWjm1Rf","spotify:track:5A3VuoS93UeAiwQnWjm1Rf","https://api.spotify.com/v1/tracks/5A3VuoS93UeAiwQnWjm1Rf","https://api.spotify.com/v1/audio-analysis/5A3VuoS93UeAiwQnWjm1Rf",244440,4
"Mr Hudson","2x2","A Tale Of Two Cities","spotify:track:51fYFNFJnka41AdtKKoKMS","",0.662,0.583,7,-7.118,1,0.0584,0.16,0,0.0753,0.341,149.953,"audio_features","51fYFNFJnka41AdtKKoKMS","spotify:track:51fYFNFJnka41AdtKKoKMS","https://api.spotify.com/v1/tracks/51fYFNFJnka41AdtKKoKMS","https://api.spotify.com/v1/audio-analysis/51fYFNFJnka41AdtKKoKMS",205533,4
"slowthai","MAZZA (feat. A$AP Rocky)","TYRON","spotify:track:4Jtd2uIBBdAl5bOaLVIlNV","hip hop, rap, uk alternative hip hop, uk hip hop, underground hip hop",0.672,0.63,4,-6.841,0,0.285,0.0791,0,0.167,0.354,75.286,"audio_features","4Jtd2uIBBdAl5bOaLVIlNV","spotify:track:4Jtd2uIBBdAl5bOaLVIlNV","https://api.spotify.com/v1/tracks/4Jtd2uIBBdAl5bOaLVIlNV","https://api.spotify.com/v1/audio-analysis/4Jtd2uIBBdAl5bOaLVIlNV",171867,4
"slowthai","nhs","TYRON","spotify:track:7BvTT1yH8V3dEzU7sPP2kl","hip hop, rap, uk alternative hip hop, uk hip hop, underground hip hop",0.681,0.427,0,-10.505,1,0.33,0.592,0,0.304,0.463,140.035,"audio_features","7BvTT1yH8V3dEzU7sPP2kl","spotify:track:7BvTT1yH8V3dEzU7sPP2kl","https://api.spotify.com/v1/tracks/7BvTT1yH8V3dEzU7sPP2kl","https://api.spotify.com/v1/audio-analysis/7BvTT1yH8V3dEzU7sPP2kl",206200,4
"slowthai","feel away (feat. James Blake & Mount Kimbie)","TYRON","spotify:track:2CwUy8aMNWAislPr58fDvI","hip hop, rap, uk alternative hip hop, uk hip hop, underground hip hop",0.404,0.532,0,-8.989,1,0.0409,0.683,0.158,0.164,0.339,159.864,"audio_features","2CwUy8aMNWAislPr58fDvI","spotify:track:2CwUy8aMNWAislPr58fDvI","https://api.spotify.com/v1/tracks/2CwUy8aMNWAislPr58fDvI","https://api.spotify.com/v1/audio-analysis/2CwUy8aMNWAislPr58fDvI",200933,4
"Jay Sean","Down","All Or Nothing","spotify:track:6cmm1LMvZdB5zsCwX5BjqE","dance pop, pop rap, post-teen pop, urban contemporary",0.727,0.68,2,-4.498,1,0.0286,0.0101,0,0.0821,0.728,132.012,"audio_features","6cmm1LMvZdB5zsCwX5BjqE","spotify:track:6cmm1LMvZdB5zsCwX5BjqE","https://api.spotify.com/v1/tracks/6cmm1LMvZdB5zsCwX5BjqE","https://api.spotify.com/v1/audio-analysis/6cmm1LMvZdB5zsCwX5BjqE",212507,4
"Outkast","Benz Or Beamer","Rap RnB","spotify:track:5BlaRESJwpZJe2UjHQZLzX","atl hip hop, dirty south rap, hip hop, old school atlanta hip hop, pop rap, rap, southern hip hop",0.757,0.563,4,-7.546,0,0.305,0.0215,2.76e-06,0.132,0.206,93.282,"audio_features","5BlaRESJwpZJe2UjHQZLzX","spotify:track:5BlaRESJwpZJe2UjHQZLzX","https://api.spotify.com/v1/tracks/5BlaRESJwpZJe2UjHQZLzX","https://api.spotify.com/v1/audio-analysis/5BlaRESJwpZJe2UjHQZLzX",277000,4
"Iyaz","Replay","Replay","spotify:track:4E5P1XyAFtrjpiIxkydly4","dance pop, pop rap, post-teen pop",0.706,0.751,9,-6.323,1,0.0708,0.173,0,0.168,0.195,91.031,"audio_features","4E5P1XyAFtrjpiIxkydly4","spotify:track:4E5P1XyAFtrjpiIxkydly4","https://api.spotify.com/v1/tracks/4E5P1XyAFtrjpiIxkydly4","https://api.spotify.com/v1/audio-analysis/4E5P1XyAFtrjpiIxkydly4",182307,4
"Soulja Boy","Kiss Me Thru The Phone","iSouljaBoyTellem","spotify:track:2q4rjDy9WhaN3o9MvDbO21","atl hip hop, chicago bop, dance pop, dirty south rap, pop rap, rap, southern hip hop, trap, viral rap",0.758,0.712,7,-3.781,1,0.112,0.0185,0,0.0677,0.795,149.998,"audio_features","2q4rjDy9WhaN3o9MvDbO21","spotify:track:2q4rjDy9WhaN3o9MvDbO21","https://api.spotify.com/v1/tracks/2q4rjDy9WhaN3o9MvDbO21","https://api.spotify.com/v1/audio-analysis/2q4rjDy9WhaN3o9MvDbO21",193387,4
"Soulja Boy","Turn My Swag On","iSouljaBoyTellem","spotify:track:6ATrsVaZT7XjkCynxM8cTS","atl hip hop, chicago bop, dance pop, dirty south rap, pop rap, rap, southern hip hop, trap, viral rap",0.546,0.712,3,-3.104,0,0.0269,0.000969,0,0.406,0.489,150.154,"audio_features","6ATrsVaZT7XjkCynxM8cTS","spotify:track:6ATrsVaZT7XjkCynxM8cTS","https://api.spotify.com/v1/tracks/6ATrsVaZT7XjkCynxM8cTS","https://api.spotify.com/v1/audio-analysis/6ATrsVaZT7XjkCynxM8cTS",206333,4
"Taio Cruz","Dynamite","The Rokstarr Hits Collection","spotify:track:2CEgGE6aESpnmtfiZwYlbV","dance pop, pop, pop rap",0.751,0.783,4,-3.724,1,0.0859,0.00379,0,0.036,0.816,119.975,"audio_features","2CEgGE6aESpnmtfiZwYlbV","spotify:track:2CEgGE6aESpnmtfiZwYlbV","https://api.spotify.com/v1/tracks/2CEgGE6aESpnmtfiZwYlbV","https://api.spotify.com/v1/audio-analysis/2CEgGE6aESpnmtfiZwYlbV",202613,4
"Usher","Yeah! (feat. Lil Jon & Ludacris)","Confessions (Expanded Edition)","spotify:track:5rb9QrpfcKFHM1EUbSIurX","atl hip hop, contemporary r&b, dance pop, pop, r&b, south carolina hip hop, urban contemporary",0.894,0.791,2,-4.699,1,0.112,0.0183,0,0.0388,0.583,105.018,"audio_features","5rb9QrpfcKFHM1EUbSIurX","spotify:track:5rb9QrpfcKFHM1EUbSIurX","https://api.spotify.com/v1/tracks/5rb9QrpfcKFHM1EUbSIurX","https://api.spotify.com/v1/audio-analysis/5rb9QrpfcKFHM1EUbSIurX",250373,4
"Owl City","Fireflies","Ocean Eyes","spotify:track:3DamFFqW32WihKkTVlwTYQ","indietronica, modern rock, pop, pop rock, post-teen pop",0.512,0.662,3,-6.797,1,0.0439,0.0275,0,0.118,0.472,180.114,"audio_features","3DamFFqW32WihKkTVlwTYQ","spotify:track:3DamFFqW32WihKkTVlwTYQ","https://api.spotify.com/v1/tracks/3DamFFqW32WihKkTVlwTYQ","https://api.spotify.com/v1/audio-analysis/3DamFFqW32WihKkTVlwTYQ",228347,4
"Metro Station","Shake It","Metro Station","spotify:track:5619Ojc6t9evEEs3B7Drhe","electropowerpop, neon pop punk, pixie, pop punk, post-teen pop",0.618,0.955,4,-3.836,1,0.0798,0.00221,3.09e-06,0.486,0.79,150.034,"audio_features","5619Ojc6t9evEEs3B7Drhe","spotify:track:5619Ojc6t9evEEs3B7Drhe","https://api.spotify.com/v1/tracks/5619Ojc6t9evEEs3B7Drhe","https://api.spotify.com/v1/audio-analysis/5619Ojc6t9evEEs3B7Drhe",179947,4
"Sean Paul","Give It Up to Me - Radio Edit","The Trinity","spotify:track:7dGjNMCuqquUPJcOb3oh3m","dance pop, dancehall, pop, pop rap",0.867,0.606,8,-5.698,1,0.319,0.177,0,0.0651,0.614,96.174,"audio_features","7dGjNMCuqquUPJcOb3oh3m","spotify:track:7dGjNMCuqquUPJcOb3oh3m","https://api.spotify.com/v1/tracks/7dGjNMCuqquUPJcOb3oh3m","https://api.spotify.com/v1/audio-analysis/7dGjNMCuqquUPJcOb3oh3m",254147,4
"Malik Montana","Mordo Wez","Mordo Wez","spotify:track:2UzP7djwxRozGXGPy6IIaL","polish hip hop, polish trap",0.797,0.841,7,-6.24,1,0.11,0.0232,0,0.31,0.407,92.956,"audio_features","2UzP7djwxRozGXGPy6IIaL","spotify:track:2UzP7djwxRozGXGPy6IIaL","https://api.spotify.com/v1/tracks/2UzP7djwxRozGXGPy6IIaL","https://api.spotify.com/v1/audio-analysis/2UzP7djwxRozGXGPy6IIaL",137420,4
"Joel Corry","Head & Heart (feat. MNEK)","Head & Heart (feat. MNEK)","spotify:track:6cx06DFPPHchuUAcTxznu9","dance pop, pop, pop dance, tropical house, uk dance",0.734,0.874,8,-3.158,1,0.0662,0.168,1.14e-05,0.0489,0.905,122.953,"audio_features","6cx06DFPPHchuUAcTxznu9","spotify:track:6cx06DFPPHchuUAcTxznu9","https://api.spotify.com/v1/tracks/6cx06DFPPHchuUAcTxznu9","https://api.spotify.com/v1/audio-analysis/6cx06DFPPHchuUAcTxznu9",166028,4
"T.I.","Dead And Gone","Paper Trail","spotify:track:7IhsLJMqdxoo7YAZjaSMru","atl hip hop, dance pop, dirty south rap, gangster rap, hip hop, pop rap, rap, southern hip hop, trap",0.713,0.746,0,-4.99,1,0.259,0.0402,0,0.601,0.47,135.021,"audio_features","7IhsLJMqdxoo7YAZjaSMru","spotify:track:7IhsLJMqdxoo7YAZjaSMru","https://api.spotify.com/v1/tracks/7IhsLJMqdxoo7YAZjaSMru","https://api.spotify.com/v1/audio-analysis/7IhsLJMqdxoo7YAZjaSMru",299747,4
"Justin Timberlake","What Goes Around.../...Comes Around (Interlude)","FutureSex/LoveSounds","spotify:track:3pD0f7hSJg2XdQ6udw5Tey","dance pop, pop",0.687,0.723,7,-4.751,1,0.0709,0.122,0.00102,0.573,0.432,76,"audio_features","3pD0f7hSJg2XdQ6udw5Tey","spotify:track:3pD0f7hSJg2XdQ6udw5Tey","https://api.spotify.com/v1/tracks/3pD0f7hSJg2XdQ6udw5Tey","https://api.spotify.com/v1/audio-analysis/3pD0f7hSJg2XdQ6udw5Tey",448573,4
"Masno","OMAMA","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","",NA,NA
"Black Eyed Peas","Pump It","Monkey Business","spotify:track:2ygMBIctKIAfbEBcT9065L","dance pop, pop, pop rap",0.648,0.931,1,-3.15,0,0.181,0.00937,0,0.752,0.744,153.649,"audio_features","2ygMBIctKIAfbEBcT9065L","spotify:track:2ygMBIctKIAfbEBcT9065L","https://api.spotify.com/v1/tracks/2ygMBIctKIAfbEBcT9065L","https://api.spotify.com/v1/audio-analysis/2ygMBIctKIAfbEBcT9065L",213067,4
"LX","Kryptophon","Kryptophon","spotify:track:4Mh3xezz2e37mywjRjPgEM","deep german hip hop, german hip hop, hamburg hip hop",0.797,0.545,1,-8.956,1,0.241,0.487,8.87e-06,0.115,0.611,141.9,"audio_features","4Mh3xezz2e37mywjRjPgEM","spotify:track:4Mh3xezz2e37mywjRjPgEM","https://api.spotify.com/v1/tracks/4Mh3xezz2e37mywjRjPgEM","https://api.spotify.com/v1/audio-analysis/4Mh3xezz2e37mywjRjPgEM",161808,4
"Deemz","I Took A Pill In Remiza","SAUCE","spotify:track:6ArTZ5pS4NGlzFTjAEZ5rU","polish hip hop, polish trap",0.902,0.851,0,-6.436,1,0.152,0.189,5.72e-06,0.112,0.898,128.978,"audio_features","6ArTZ5pS4NGlzFTjAEZ5rU","spotify:track:6ArTZ5pS4NGlzFTjAEZ5rU","https://api.spotify.com/v1/tracks/6ArTZ5pS4NGlzFTjAEZ5rU","https://api.spotify.com/v1/audio-analysis/6ArTZ5pS4NGlzFTjAEZ5rU",185971,4
"¯abson","Floyd Mayweather","Internaziomal","spotify:track:5wOAQXIydVWJNatT6nKwhz","polish hip hop, polish trap",0.703,0.717,11,-4.835,1,0.336,0.474,0,0.285,0.364,173.96,"audio_features","5wOAQXIydVWJNatT6nKwhz","spotify:track:5wOAQXIydVWJNatT6nKwhz","https://api.spotify.com/v1/tracks/5wOAQXIydVWJNatT6nKwhz","https://api.spotify.com/v1/audio-analysis/5wOAQXIydVWJNatT6nKwhz",202947,4
"Drake","Pain 1993 (with Playboi Carti)","Dark Lane Demo Tapes","spotify:track:6Kj17Afjo1OKJYpf5VzCeo","canadian hip hop, canadian pop, hip hop, rap, toronto rap",0.825,0.373,5,-5.532,0,0.108,0.163,0,0.368,0.12,77.271,"audio_features","6Kj17Afjo1OKJYpf5VzCeo","spotify:track:6Kj17Afjo1OKJYpf5VzCeo","https://api.spotify.com/v1/tracks/6Kj17Afjo1OKJYpf5VzCeo","https://api.spotify.com/v1/audio-analysis/6Kj17Afjo1OKJYpf5VzCeo",149078,4
"Nelly Furtado","Promiscuous","Loose","spotify:track:2gam98EZKrF9XuOkU13ApN","canadian latin, canadian pop, dance pop, pop, pop rap",0.808,0.97,10,-6.098,0,0.0506,0.0569,6.13e-05,0.154,0.868,114.328,"audio_features","2gam98EZKrF9XuOkU13ApN","spotify:track:2gam98EZKrF9XuOkU13ApN","https://api.spotify.com/v1/tracks/2gam98EZKrF9XuOkU13ApN","https://api.spotify.com/v1/audio-analysis/2gam98EZKrF9XuOkU13ApN",242293,4
"Alberto","Dwutakt","Dwutakt","spotify:track:2wMo0pUpFklPf5x47ZUR8I","polish hip hop",0.481,0.58,5,-8.662,0,0.407,0.0848,0.000247,0.128,0.527,93.195,"audio_features","2wMo0pUpFklPf5x47ZUR8I","spotify:track:2wMo0pUpFklPf5x47ZUR8I","https://api.spotify.com/v1/tracks/2wMo0pUpFklPf5x47ZUR8I","https://api.spotify.com/v1/audio-analysis/2wMo0pUpFklPf5x47ZUR8I",144000,4
"Playboi Carti","New N3on","Whole Lotta Red","spotify:track:7ejepEh5DJ79YI6owGRfkk","atl hip hop, plugg, rap, trap",0.888,0.833,6,-6.546,0,0.0737,0.0631,0,0.106,0.948,130.054,"audio_features","7ejepEh5DJ79YI6owGRfkk","spotify:track:7ejepEh5DJ79YI6owGRfkk","https://api.spotify.com/v1/tracks/7ejepEh5DJ79YI6owGRfkk","https://api.spotify.com/v1/audio-analysis/7ejepEh5DJ79YI6owGRfkk",116361,4
"Playboi Carti","Control","Whole Lotta Red","spotify:track:78YTl0P96kBCBXUSzKoqAm","atl hip hop, plugg, rap, trap",0.705,0.752,7,-6.87,1,0.095,0.0283,0,0.299,0.305,142.051,"audio_features","78YTl0P96kBCBXUSzKoqAm","spotify:track:78YTl0P96kBCBXUSzKoqAm","https://api.spotify.com/v1/tracks/78YTl0P96kBCBXUSzKoqAm","https://api.spotify.com/v1/audio-analysis/78YTl0P96kBCBXUSzKoqAm",197790,4
"Playboi Carti","Slay3r","Whole Lotta Red","spotify:track:1eMNW1HQjF1dbb4GtnmpaX","atl hip hop, plugg, rap, trap",0.885,0.661,4,-5.062,0,0.141,0.165,0,0.334,0.436,140.028,"audio_features","1eMNW1HQjF1dbb4GtnmpaX","spotify:track:1eMNW1HQjF1dbb4GtnmpaX","https://api.spotify.com/v1/tracks/1eMNW1HQjF1dbb4GtnmpaX","https://api.spotify.com/v1/audio-analysis/1eMNW1HQjF1dbb4GtnmpaX",164591,4
"Playboi Carti","M3tamorphosis (feat. Kid Cudi)","Whole Lotta Red","spotify:track:7zLMYtNJcabv4h4wBnjNQI","atl hip hop, plugg, rap, trap",0.657,0.604,0,-6.045,1,0.0374,0.0213,0,0.156,0.122,73.933,"audio_features","7zLMYtNJcabv4h4wBnjNQI","spotify:track:7zLMYtNJcabv4h4wBnjNQI","https://api.spotify.com/v1/tracks/7zLMYtNJcabv4h4wBnjNQI","https://api.spotify.com/v1/audio-analysis/7zLMYtNJcabv4h4wBnjNQI",312257,4
"Dycha","SATYSFEKSZYN","SATYSFEKSZYN","spotify:track:4e34UyMx7yqpYxCYdHgrQT","",0.779,0.738,11,-9.236,0,0.0582,0.128,2.48e-05,0.0554,0.746,129.966,"audio_features","4e34UyMx7yqpYxCYdHgrQT","spotify:track:4e34UyMx7yqpYxCYdHgrQT","https://api.spotify.com/v1/tracks/4e34UyMx7yqpYxCYdHgrQT","https://api.spotify.com/v1/audio-analysis/4e34UyMx7yqpYxCYdHgrQT",144014,4
"Masno","TECHNO POLO","TECHNO POLO","spotify:track:0rsBQTE1Q8LB8V5Svt1j8n","polish hip hop",0.758,0.624,7,-8.825,1,0.191,0.361,6.04e-05,0.0894,0.667,149.975,"audio_features","0rsBQTE1Q8LB8V5Svt1j8n","spotify:track:0rsBQTE1Q8LB8V5Svt1j8n","https://api.spotify.com/v1/tracks/0rsBQTE1Q8LB8V5Svt1j8n","https://api.spotify.com/v1/audio-analysis/0rsBQTE1Q8LB8V5Svt1j8n",118000,4
"Masno","D jak DYCHA","D jak DYCHA","spotify:track:6Vg0qpMRNJDaBRNDGxDvgT","polish hip hop",0.842,0.462,0,-7.989,1,0.248,0.0815,0,0.0578,0.914,130.005,"audio_features","6Vg0qpMRNJDaBRNDGxDvgT","spotify:track:6Vg0qpMRNJDaBRNDGxDvgT","https://api.spotify.com/v1/tracks/6Vg0qpMRNJDaBRNDGxDvgT","https://api.spotify.com/v1/audio-analysis/6Vg0qpMRNJDaBRNDGxDvgT",109017,4
"Masno","Wakacyjna Przygoda","Wakacyjna Przygoda","spotify:track:2TtID9zn7EY0AIvQw1ewav","polish hip hop",0.7,0.764,0,-8.582,0,0.0714,0.0174,0,0.0694,0.682,120.019,"audio_features","2TtID9zn7EY0AIvQw1ewav","spotify:track:2TtID9zn7EY0AIvQw1ewav","https://api.spotify.com/v1/tracks/2TtID9zn7EY0AIvQw1ewav","https://api.spotify.com/v1/audio-analysis/2TtID9zn7EY0AIvQw1ewav",172958,4
"KRS-One","Sound of da Police","Return of the Boom Bap","spotify:track:3Y6XWs8xMlCngyIxNOFnsp","alternative hip hop, bronx hip hop, conscious hip hop, east coast hip hop, gangster rap, golden age hip hop, hardcore hip hop, hip hop, old school hip hop, political hip hop, rap, turntablism",0.794,0.95,1,-8.78,1,0.294,0.124,7.71e-05,0.133,0.324,94.984,"audio_features","3Y6XWs8xMlCngyIxNOFnsp","spotify:track:3Y6XWs8xMlCngyIxNOFnsp","https://api.spotify.com/v1/tracks/3Y6XWs8xMlCngyIxNOFnsp","https://api.spotify.com/v1/audio-analysis/3Y6XWs8xMlCngyIxNOFnsp",258507,4
