"gracz","rodzaj","color","opening_name","X","Y","count"
"grooney","blitz","black","Sicilian Defense","g","7",24
"grooney","blitz","black","Sicilian Defense","g","8",22
"grooney","blitz","black","Sicilian Defense","h","1",1
"grooney","blitz","black","Sicilian Defense","h","3",1
"grooney","blitz","black","Sicilian Defense","h","4",3
"grooney","blitz","black","Sicilian Defense","h","5",10
"grooney","blitz","black","Sicilian Defense","h","6",13
"grooney","blitz","black","Sicilian Defense","h","7",2
"grooney","blitz","black","Sicilian Defense","h","8",8
"grooney","blitz","white","Sicilian Defense","a","1",17
"grooney","blitz","white","Sicilian Defense","a","2",10
"grooney","blitz","white","Sicilian Defense","a","3",73
"grooney","blitz","white","Sicilian Defense","a","4",67
"grooney","blitz","white","Sicilian Defense","a","5",26
"grooney","blitz","white","Sicilian Defense","a","6",27
"grooney","blitz","white","Sicilian Defense","a","7",26
"grooney","blitz","white","Sicilian Defense","a","8",14
"grooney","blitz","white","Sicilian Defense","b","1",49
"grooney","blitz","white","Sicilian Defense","b","2",31
"grooney","blitz","white","Sicilian Defense","b","3",93
"grooney","blitz","white","Sicilian Defense","b","4",61
"grooney","blitz","white","Sicilian Defense","b","5",103
"grooney","blitz","white","Sicilian Defense","b","6",33
"grooney","blitz","white","Sicilian Defense","b","7",40
"grooney","blitz","white","Sicilian Defense","b","8",20
"grooney","blitz","white","Sicilian Defense","c","1",93
"grooney","blitz","white","Sicilian Defense","c","2",80
"grooney","blitz","white","Sicilian Defense","c","3",253
"grooney","blitz","white","Sicilian Defense","c","4",112
"grooney","blitz","white","Sicilian Defense","c","5",54
"grooney","blitz","white","Sicilian Defense","c","6",77
"grooney","blitz","white","Sicilian Defense","c","7",37
"grooney","blitz","white","Sicilian Defense","c","8",21
"grooney","blitz","white","Sicilian Defense","d","1",108
"grooney","blitz","white","Sicilian Defense","d","2",128
"grooney","blitz","white","Sicilian Defense","d","3",131
"grooney","blitz","white","Sicilian Defense","d","4",311
"grooney","blitz","white","Sicilian Defense","d","5",135
"grooney","blitz","white","Sicilian Defense","d","6",63
"grooney","blitz","white","Sicilian Defense","d","7",51
"grooney","blitz","white","Sicilian Defense","d","8",28
"grooney","blitz","white","Sicilian Defense","e","1",92
"grooney","blitz","white","Sicilian Defense","e","2",129
"grooney","blitz","white","Sicilian Defense","e","3",147
"grooney","blitz","white","Sicilian Defense","e","4",229
"grooney","blitz","white","Sicilian Defense","e","5",173
"grooney","blitz","white","Sicilian Defense","e","6",58
"grooney","blitz","white","Sicilian Defense","e","7",50
"grooney","blitz","white","Sicilian Defense","e","8",19
"grooney","blitz","white","Sicilian Defense","f","1",169
"grooney","blitz","white","Sicilian Defense","f","2",72
"grooney","blitz","white","Sicilian Defense","f","3",247
"grooney","blitz","white","Sicilian Defense","f","4",126
"grooney","blitz","white","Sicilian Defense","f","5",75
"grooney","blitz","white","Sicilian Defense","f","6",80
"grooney","blitz","white","Sicilian Defense","f","7",32
"grooney","blitz","white","Sicilian Defense","f","8",14
"grooney","blitz","white","Sicilian Defense","g","1",139
"grooney","blitz","white","Sicilian Defense","g","2",48
"grooney","blitz","white","Sicilian Defense","g","3",130
"grooney","blitz","white","Sicilian Defense","g","4",99
"grooney","blitz","white","Sicilian Defense","g","5",104
"grooney","blitz","white","Sicilian Defense","g","6",29
"grooney","blitz","white","Sicilian Defense","g","7",27
"grooney","blitz","white","Sicilian Defense","g","8",8
"grooney","blitz","white","Sicilian Defense","h","1",34
"grooney","blitz","white","Sicilian Defense","h","2",39
"grooney","blitz","white","Sicilian Defense","h","3",75
"grooney","blitz","white","Sicilian Defense","h","4",84
"grooney","blitz","white","Sicilian Defense","h","5",47
"grooney","blitz","white","Sicilian Defense","h","6",33
"grooney","blitz","white","Sicilian Defense","h","7",19
"grooney","blitz","white","Sicilian Defense","h","8",16
"grooney","blitz","black","Slav Defense","a","1",1
"grooney","blitz","black","Slav Defense","a","2",4
"grooney","blitz","black","Slav Defense","a","3",1
"grooney","blitz","black","Slav Defense","a","4",2
"grooney","blitz","black","Slav Defense","a","5",15
"grooney","blitz","black","Slav Defense","a","6",16
"grooney","blitz","black","Slav Defense","a","7",2
"grooney","blitz","black","Slav Defense","a","8",3
"grooney","blitz","black","Slav Defense","b","2",6
"grooney","blitz","black","Slav Defense","b","3",7
"grooney","blitz","black","Slav Defense","b","4",19
"grooney","blitz","black","Slav Defense","b","5",17
"grooney","blitz","black","Slav Defense","b","6",17
"grooney","blitz","black","Slav Defense","b","7",8
"grooney","blitz","black","Slav Defense","b","8",5
"grooney","blitz","black","Slav Defense","c","1",1
"grooney","blitz","black","Slav Defense","c","2",5
"grooney","blitz","black","Slav Defense","c","3",8
"grooney","blitz","black","Slav Defense","c","4",18
"grooney","blitz","black","Slav Defense","c","5",16
"grooney","blitz","black","Slav Defense","c","6",31
"grooney","blitz","black","Slav Defense","c","7",11
"grooney","blitz","black","Slav Defense","c","8",10
"grooney","blitz","black","Slav Defense","d","1",1
"grooney","blitz","black","Slav Defense","d","2",5
"grooney","blitz","black","Slav Defense","d","3",9
"grooney","blitz","black","Slav Defense","d","4",11
"grooney","blitz","black","Slav Defense","d","5",42
"grooney","blitz","black","Slav Defense","d","6",14
"grooney","blitz","black","Slav Defense","d","7",23
"grooney","blitz","black","Slav Defense","d","8",13
"grooney","blitz","black","Slav Defense","e","1",1
"grooney","blitz","black","Slav Defense","e","2",2
"grooney","blitz","black","Slav Defense","e","3",3
"grooney","blitz","black","Slav Defense","e","4",19
"grooney","blitz","black","Slav Defense","e","5",11
"grooney","blitz","black","Slav Defense","e","6",20
"grooney","blitz","black","Slav Defense","e","7",15
"grooney","blitz","black","Slav Defense","e","8",13
"grooney","blitz","black","Slav Defense","f","1",1
"grooney","blitz","black","Slav Defense","f","2",2
"grooney","blitz","black","Slav Defense","f","3",3
"grooney","blitz","black","Slav Defense","f","4",3
"grooney","blitz","black","Slav Defense","f","5",21
"grooney","blitz","black","Slav Defense","f","6",40
"grooney","blitz","black","Slav Defense","f","7",4
"grooney","blitz","black","Slav Defense","f","8",18
"grooney","blitz","black","Slav Defense","g","2",3
"grooney","blitz","black","Slav Defense","g","3",4
"grooney","blitz","black","Slav Defense","g","4",9
"grooney","blitz","black","Slav Defense","g","5",10
"grooney","blitz","black","Slav Defense","g","6",23
"grooney","blitz","black","Slav Defense","g","7",8
"grooney","blitz","black","Slav Defense","g","8",20
"grooney","blitz","black","Slav Defense","h","1",1
"grooney","blitz","black","Slav Defense","h","2",1
"grooney","blitz","black","Slav Defense","h","4",3
"grooney","blitz","black","Slav Defense","h","5",10
"grooney","blitz","black","Slav Defense","h","6",11
"grooney","blitz","black","Slav Defense","h","7",8
"grooney","blitz","black","Slav Defense","h","8",3
"grooney","blitz","white","Slav Defense","a","2",1
"grooney","blitz","white","Slav Defense","a","3",1
"grooney","blitz","white","Slav Defense","a","4",2
"grooney","blitz","white","Slav Defense","b","1",1
"grooney","blitz","white","Slav Defense","b","2",2
"grooney","blitz","white","Slav Defense","b","3",2
"grooney","blitz","white","Slav Defense","b","4",1
"grooney","blitz","white","Slav Defense","b","5",3
"grooney","blitz","white","Slav Defense","b","7",1
"grooney","blitz","white","Slav Defense","b","8",1
"grooney","blitz","white","Slav Defense","c","1",6
"grooney","blitz","white","Slav Defense","c","2",1
"grooney","blitz","white","Slav Defense","c","3",5
"grooney","blitz","white","Slav Defense","c","4",8
"grooney","blitz","white","Slav Defense","c","6",2
"grooney","blitz","white","Slav Defense","c","7",2
"grooney","blitz","white","Slav Defense","d","1",1
"grooney","blitz","white","Slav Defense","d","2",6
"grooney","blitz","white","Slav Defense","d","4",4
"grooney","blitz","white","Slav Defense","d","5",5
"grooney","blitz","white","Slav Defense","d","6",3
"grooney","blitz","white","Slav Defense","d","7",2
"grooney","blitz","white","Slav Defense","d","8",1
"grooney","blitz","white","Slav Defense","e","1",2
"grooney","blitz","white","Slav Defense","e","2",1
"grooney","blitz","white","Slav Defense","e","3",4
"grooney","blitz","white","Slav Defense","e","4",1
"grooney","blitz","white","Slav Defense","e","5",2
"grooney","blitz","white","Slav Defense","e","6",1
"grooney","blitz","white","Slav Defense","f","1",4
"grooney","blitz","white","Slav Defense","f","2",2
"grooney","blitz","white","Slav Defense","f","3",2
"grooney","blitz","white","Slav Defense","f","4",4
"grooney","blitz","white","Slav Defense","f","5",3
"grooney","blitz","white","Slav Defense","f","6",1
"grooney","blitz","white","Slav Defense","f","7",1
"grooney","blitz","white","Slav Defense","g","1",4
"grooney","blitz","white","Slav Defense","g","2",2
"grooney","blitz","white","Slav Defense","g","3",4
"grooney","blitz","white","Slav Defense","g","5",1
"grooney","blitz","white","Slav Defense","g","8",2
"grooney","blitz","white","Slav Defense","h","1",2
"grooney","blitz","white","Slav Defense","h","2",2
"grooney","blitz","white","Slav Defense","h","3",2
"grooney","blitz","white","Slav Defense","h","4",1
"grooney","blitz","white","St. George Defense","a","1",1
"grooney","blitz","white","St. George Defense","a","4",1
"grooney","blitz","white","St. George Defense","b","1",3
"grooney","blitz","white","St. George Defense","b","2",2
"grooney","blitz","white","St. George Defense","b","3",2
"grooney","blitz","white","St. George Defense","c","1",3
"grooney","blitz","white","St. George Defense","c","2",4
"grooney","blitz","white","St. George Defense","c","3",2
"grooney","blitz","white","St. George Defense","c","4",4
"grooney","blitz","white","St. George Defense","c","5",1
"grooney","blitz","white","St. George Defense","c","6",1
"grooney","blitz","white","St. George Defense","d","1",1
"grooney","blitz","white","St. George Defense","d","2",3
"grooney","blitz","white","St. George Defense","d","3",4
"grooney","blitz","white","St. George Defense","d","4",4
"grooney","blitz","white","St. George Defense","d","5",2
"grooney","blitz","white","St. George Defense","d","6",3
"grooney","blitz","white","St. George Defense","e","1",1
"grooney","blitz","white","St. George Defense","e","2",5
"grooney","blitz","white","St. George Defense","e","3",2
"grooney","blitz","white","St. George Defense","e","4",6
"grooney","blitz","white","St. George Defense","e","5",1
"grooney","blitz","white","St. George Defense","e","6",1
"grooney","blitz","white","St. George Defense","f","1",5
"grooney","blitz","white","St. George Defense","f","2",2
"grooney","blitz","white","St. George Defense","f","3",3
"grooney","blitz","white","St. George Defense","f","4",1
"grooney","blitz","white","St. George Defense","f","5",2
"grooney","blitz","white","St. George Defense","g","1",3
"grooney","blitz","white","St. George Defense","g","2",1
"grooney","blitz","white","St. George Defense","g","3",1
"grooney","blitz","white","St. George Defense","g","7",1
"grooney","blitz","white","St. George Defense","h","1",1
"grooney","blitz","white","St. George Defense","h","2",2
"grooney","blitz","white","St. George Defense","h","3",1
"grooney","blitz","white","St. George Defense","h","4",1
"grooney","blitz","white","St. George Defense","h","7",1
"grooney","blitz","black","Three Knights Opening","c","5",1
"grooney","blitz","black","Three Knights Opening","c","6",2
"grooney","blitz","black","Three Knights Opening","d","4",1
"grooney","blitz","black","Three Knights Opening","d","5",1
"grooney","blitz","black","Three Knights Opening","d","6",1
"grooney","blitz","black","Three Knights Opening","d","8",1
"grooney","blitz","black","Three Knights Opening","e","5",2
"grooney","blitz","black","Three Knights Opening","e","6",1
"grooney","blitz","black","Three Knights Opening","e","7",2
"grooney","blitz","black","Three Knights Opening","e","8",1
"grooney","blitz","black","Three Knights Opening","f","6",1
"grooney","blitz","black","Three Knights Opening","f","7",1
"grooney","blitz","black","Torre Attack","b","6",1
"grooney","blitz","black","Torre Attack","d","6",1
"grooney","blitz","black","Torre Attack","d","7",1
"grooney","blitz","black","Torre Attack","e","5",1
"grooney","blitz","black","Torre Attack","e","8",1
"grooney","blitz","black","Torre Attack","f","6",1
"grooney","blitz","black","Torre Attack","f","8",1
"grooney","blitz","black","Torre Attack","g","3",1
"grooney","blitz","black","Torre Attack","g","4",1
"grooney","blitz","black","Torre Attack","g","5",1
"grooney","blitz","black","Torre Attack","g","6",1
"grooney","blitz","black","Torre Attack","g","7",1
"grooney","blitz","black","Torre Attack","g","8",1
"grooney","blitz","black","Torre Attack","h","5",1
"grooney","blitz","black","Torre Attack","h","6",1
"grooney","blitz","black","Trompowsky Attack","a","2",1
"grooney","blitz","black","Trompowsky Attack","a","4",3
"grooney","blitz","black","Trompowsky Attack","a","5",2
"grooney","blitz","black","Trompowsky Attack","b","3",2
"grooney","blitz","black","Trompowsky Attack","b","5",2
"grooney","blitz","black","Trompowsky Attack","b","6",1
"grooney","blitz","black","Trompowsky Attack","b","8",2
"grooney","blitz","black","Trompowsky Attack","c","4",1
"grooney","blitz","black","Trompowsky Attack","c","5",2
"grooney","blitz","black","Trompowsky Attack","c","6",3
"grooney","blitz","black","Trompowsky Attack","c","7",1
"grooney","blitz","black","Trompowsky Attack","d","4",4
"grooney","blitz","black","Trompowsky Attack","d","5",1
"grooney","blitz","black","Trompowsky Attack","d","6",3
"grooney","blitz","black","Trompowsky Attack","d","7",1
"grooney","blitz","black","Trompowsky Attack","e","4",1
"grooney","blitz","black","Trompowsky Attack","e","6",1
"grooney","blitz","black","Trompowsky Attack","f","4",2
"grooney","blitz","black","Trompowsky Attack","f","5",1
"grooney","blitz","black","Trompowsky Attack","f","6",1
"grooney","blitz","black","Trompowsky Attack","f","7",1
"grooney","blitz","black","Trompowsky Attack","f","8",1
"grooney","blitz","black","Trompowsky Attack","g","2",1
"grooney","blitz","black","Trompowsky Attack","g","8",1
"grooney","blitz","black","Van't Kruijs Opening","a","1",3
"grooney","blitz","black","Van't Kruijs Opening","a","2",2
"grooney","blitz","black","Van't Kruijs Opening","a","3",1
"grooney","blitz","black","Van't Kruijs Opening","a","4",2
"grooney","blitz","black","Van't Kruijs Opening","a","5",2
"grooney","blitz","black","Van't Kruijs Opening","a","6",3
"grooney","blitz","black","Van't Kruijs Opening","a","7",1
"grooney","blitz","black","Van't Kruijs Opening","a","8",2
"grooney","blitz","black","Van't Kruijs Opening","b","1",1
"grooney","blitz","black","Van't Kruijs Opening","b","2",1
"grooney","blitz","black","Van't Kruijs Opening","b","4",3
"grooney","blitz","black","Van't Kruijs Opening","b","5",5
"grooney","blitz","black","Van't Kruijs Opening","b","6",3
