Kod stacji;DsDusznikMOB;DsJaworMOB;DsJelGorOgin;DsWrocAlWisn;DsWrocWybCon;KpBydPlPozna;KpMogiNowMOB;KpToruDziewu;KpWloclOkrze;LbLubObywate;LbNaleczow;LdLodzCzerni;LdLodzGdansk;LdZgieMielcz;LuNowaSolMOB;LuWsKaziWiel;LuZarySzyman;LuZielKrotka;MpKrakAlKras;MpKrakBujaka;MpKrakBulwar;MpTarRoSitko;MzKonJezMos;MzLegZegrzyn;MzMinMazKaziMOB;MzOtwoBrzozo;MzPiasPulask;MzPlocMiReja;MzRadTochter;MzSiedKonars;MzWarAlNiepo;MzWarBajkowa;MzWarChrosci;MzWarKondrat;MzWarTolstoj;MzWarWokalna;MzZyraRoosev;OpKKozBSmial;OpPrudPodgor;PdBialWaszyn;PdBorsukowiz;PdSuwPulaskp;PkDebiGrottg;PkHorZdrParkMOB;PkJarosPruch;PkMielBierna;PkPrzemGrunw;PkRymZdrPark;PkRzeszPilsu;PmGdaLeczk08;SkKielTargow;SkSkarZielnaMOB;SkStaraZlota;SlBielPartyz;SlKatoKossut;SlZlotPotLes;WmElbBazynsk;WmGoldUzdrowMOB;WmOlsPuszkin;WpKaliSawick;ZpSzczAndr01;ZpSzczBudzWosMOB;ZpSzczPils02
03.01.2019 02:00;7,91611;4,65061;3,47083;5,3647;8,51708;;;;6,425;1,218;;4,225;5,349;3,407;3,03522;7,93556;0,8;7,34747;8,91684;7;3;6,11453;4,713108;4,926212;4,7;4,354894;4,16;5,006646;6,199519;2,65;9,746607;8,9;4,9445;3,298061;5,63;4,056856;5,977472;6,77121;4,43044;;0;0,6;7,9;;7,5;10,5572;8,1;6;36,1356;;6,8;;4,55248;9,59295;10,8258;10,3084;4,43057;2,09708;4,01489;3,45885;2,98444;;2,98639
03.01.2019 03:00;5,63306;3,75694;3,47389;4,07138;6,89109;;;2,7038;5,99;0,4676;;4,225;7,449;7,682;2,55866;6,15861;0,32235;4,59401;6,88702;8;3;5,50953;3,490392;3,186818;4,34;3,72915;3,93;4,109642;6,07216;2,92;9,289674;8,7;4,3152;2,592422;6,74;3,610066;5,128399;7,37021;3,50332;0;0;0,5;6,5;;6;8,34307;6,9;5,9;15,9783;;6,7;;4,26026;9,87825;11,0234;6,2649;4,63511;2,27955;3,67466;;3,92507;;3,40139
03.01.2019 04:00;4,84611;3,11777;2,94528;6,05771;4,37823;1,1123;;3,5358;4,424;2,2498;;4,225;5,349;0,557;2,35879;4,12944;2,60269;3,03935;6,32946;6,97464;3;4,86542;2,601145;3,311061;4,25;2,853109;3,82;3,885391;5,053292;2,92;9,015515;7,4;4,4051;2,1892;5,72;3,274973;4,491595;6,76441;3,11807;2;0,1;0;5,9;;4,2;8,35817;6,7;5;5,8025;;2,6;;4,29102;10,5357;13,0207;;3,77949;2,02471;3,35151;;7,376;;3,04361
03.01.2019 05:00;4,12167;4,85805;3,64694;4,51637;3,45201;1,3537;;1,955;4,076;3,0002;;4,225;;1,982;56,3311;4,29611;2,5162;4,13668;6,85131;3,95321;3;5,75642;2,601145;3,932273;4,61;3,103406;4,72;3,66114;4,925934;2,79;9,655221;7,9;4,7647;2,794033;4,28;3,38667;3,85479;4,38702;3,11126;2;0;2,5;6,3;;4;7,95042;6,5;4,9;9,72667;;4,2;;4,06801;12,3224;9,27803;4,48948;3,78009;1,99076;3,45354;5,32636;7,80106;;18,9733
03.01.2019 06:00;3,93278;4,86502;4,18278;6,07938;9,70259;;;2,5374;5,729;1,1242;;3,328;6,399;1,982;10,85;4,42694;3,08873;6,48679;6,75383;5,81136;3;11,8025;2,267677;4,926212;5,79;4,480043;3,7;3,997516;6,199519;2,92;9,289674;8;4,0455;3,09645;4,53;3,051578;4,385461;5,24816;2,91634;3;0,4;3,4;6,6;;4;6,73303;7,1;4,8;6,44194;;6,8;;4,24488;11,5373;9,43153;6,78796;3,99937;1,87993;3,58612;5,64539;4,91503;;5,09194
03.01.2019 07:00;7,15806;8,25372;4,61583;7,99455;9,17584;6,061;;2,787;5,729;1,218;;3,328;5,349;7,682;4,94316;12,4586;2,47154;6,1972;9,84057;5,77436;3;9,08698;2,267677;5,423182;7,6;5,356085;7,44;4,109642;7,473104;3,31;10,294926;8;3,596;3,298061;7,51;3,051578;4,703863;3,97343;3,51279;2;0,2;2,6;11,2;;5;8,77096;6,1;4,5;6,83111;;7,2;;5,20613;13,7351;14,1835;6,04143;4,8526;1,94944;3,96658;5,1958;4,47926;;7,98806
03.01.2019 08:00;5,92361;7,59156;5,95861;9,14748;8,34802;11,1304;;;8,252;2,5312;;5,122;;13,382;3,26231;8,69333;3,84207;5,28234;9,03042;10,9305;3;7,54844;3,712704;5,050455;8,33;6,232126;15,25;5,006646;8,491972;4,23;11,482952;8,3;4,4051;3,499672;6,32;3,498368;7,251081;7,40923;3,63878;;0,7;4,6;13,1;;6,9;13,0255;5,1;4,9;9,87139;;7,4;;5,18306;21,8485;15,7093;5,22124;5,44293;1,92046;4,07063;1,82845;8,46549;;7,43111
03.01.2019 09:00;6,1825;9,82879;6,115;8,87165;6,8;14,7514;;5,1998;13,211;1,9684;;6,019;6,399;16,232;3,96356;13,7689;2,19178;7,10202;9,66009;11,961;3,18527;7,49344;4,157328;5,671667;11,32;10,612335;9,82;6,240027;9,638198;5,14;12,670977;12;6,5627;4,306116;6,45;3,833461;10,32897;5,24684;5,25096;;0,8;8,6;18,7;;12,3;11,1026;4,9;6,5;10,6367;;7,6;;12,61929;25,4235;18,7059;4,27974;5,77016;1,87926;4,7603;;7,13375;;8,32556
03.01.2019 10:00;7,28;9,13439;7,26861;5,25457;7,3;15,2342;;3,2862;8,948;2,156;;6,916;11,649;24,782;6,05642;24,7408;0,61115;9,00884;12,408;8,5834;4,32241;7,66382;2,823457;5,174697;7,15;9,485996;5,63;6,688529;12,058009;5,01;15,321187;10,7;5,8435;5,011755;14,83;4,056856;9,586031;9,23301;5,02988;0;0,9;8,5;17,6;;12,2;8,96896;6,4;8,4;7,55583;;8,7;;14,04963;23,9424;24,0736;3,87917;7,35872;2,13024;4,74929;2,54709;5,08356;;10,3428
03.01.2019 11:00;19,7578;10,6589;6,25389;12,0432;7,7;12,096;;4,7006;11,21;3,0002;;7,813;13,749;23,357;7,80928;18,6592;0,8;7,46471;11,873;9,36321;6,78405;10,0019;2,934613;4,677727;7,33;12,239269;6,08;7,697659;12,82216;6,19;25,647868;9,6;6,5627;3,701283;8,36;4,168554;5,977472;7,42062;6,21439;2;1,2;4,3;15,2;;7,7;7,83128;4,8;7,9;6,97472;;14,8;;9,75092;20,6413;25,0159;4,75439;6,69987;2,57785;3,96613;3,3971;6,11342;;4,40389
03.01.2019 12:00;17,2769;10,3608;2,52444;11,8035;8,7166;8,2336;;8,5278;11,21;3,0002;;6,916;14,799;19,082;4,35775;25,2731;0,8;9,02638;13,8348;7,35006;7,53714;13,2149;2,601145;3,311061;7,51;9,611144;5,74;11,061425;10,020274;5,41;29,394716;7,4;5,0344;2,1892;4,97;3,274973;5,765204;10,7992;7,25601;2;0,9;7,7;18,1;;7,8;12,6564;4,9;9,2;6,76667;;9,1;;7,98222;18,8582;21,5854;2,99353;7,19062;2,85537;3,74343;3,43995;7,56771;;3,92333
03.01.2019 13:00;15,5975;15,0708;3,07278;8,79875;15,4;6,6645;;6,6142;11,471;3,3754;;5,122;15,849;17,657;3,96037;26,8678;0,8;6,50077;14,3654;9,52928;4,71607;9,52698;2,712301;3,932273;7,42;6,232126;5,17;12,406932;10,529708;6,85;19,707742;7,8;4,4051;2,1892;3,6;2,93988;5,977472;8,16229;10,9215;3;0,2;5,4;10,1;;9,6;12,5137;5,4;8,3;8,00833;;7,8;;5,69829;16,3669;16,9073;3,34639;6,79527;3,15386;3,3623;2,35789;7,59816;;4,51528
03.01.2019 14:00;10,205;11,1259;4,78306;12,1182;5,9478;8,2336;;7,1966;9,296;3,2816;;6,019;8,499;13,382;6,10527;28,2397;1,72237;3,51866;13,6875;11,8734;3,09218;10,6834;3,601548;3,683788;10,33;8,735103;4,83;11,397802;10,911783;6,06;18,611103;8,6;4,6748;2,592422;3,86;3,274973;6,18974;7,29744;9,07563;4;0,4;2,9;15,6;;9,9;8,38334;6,6;8,5;30,9264;;7,8;;7,09018;20,642;20,9446;;8,16673;3,48144;3,43533;2,15595;9,21269;;5,49417
03.01.2019 15:00;17,565;12,1754;4,40111;13,0635;8,87544;16,6826;;5,4494;11,297;3,8444;;6,916;3,249;29,057;7,31806;23,2011;2,23115;6,71453;15,5065;11,5949;6,03403;12,5715;4,490796;5,920152;10,05;9,485996;4,95;9,379542;9,765557;7,5;16,326439;8,8;4,3152;2,693228;3,99;3,498368;5,234534;8,83629;13,802;6;0,9;6,6;15;5,5;15,4;9,85159;10;7,3;21,6997;;11;;6,48267;18,9024;22,3399;4,22219;6,85781;3,20879;3,91444;2,28894;11,8691;;5,81556
03.01.2019 16:00;13,5897;19,942;6,70222;13,1031;11,8;15,717;;3,4526;11,471;4,5948;;7,813;15,849;24,782;5,94102;29,2703;4,18615;39,4147;11,8533;11,339;6,49939;16,8686;4,713108;4,80197;12,14;15,618287;6,76;11,173551;11,039142;7,76;16,143666;9,6;6,2031;3,298061;4,93;3,610066;5,128399;11,5098;9,63791;8;1,2;2,3;18,2;9;15,1;12,8913;11,3;11,5;18,1119;;11,3;;7,45161;17,2488;23,4079;7,95456;8,63239;2,95571;5,43671;;7,58299;;8,62306
03.01.2019 17:00;18,8981;23,7007;9,875;11,4957;12,144;14,51;;9,7758;13,037;7,4088;;12,298;15,849;34,757;12,1088;37,8975;3,70806;18,4889;13,4887;12,4122;4,65403;17,7645;5,268887;5,547424;13,05;21,249984;11,97;11,397802;10,529708;10,64;15,77812;11,5;7,8213;4,0037;6,87;4,056856;9,904434;13,4576;11,269;5;1,6;1,5;17,4;9;34,5;19,0243;14;14,5;19,3681;;10,7;;9,95086;29,8291;31,5077;7,8562;8,63;3,21923;5,70301;;4,55956;;13,4031
03.01.2019 18:00;26,2664;22,3704;10,8869;10,1688;10,9;27,787;;9,6926;14,603;6,9398;;10,504;16,899;26,207;13,8181;47,9933;8,03985;11,4119;13,5795;10,7096;4,81944;19,5015;5,380043;6,665606;13,5;16,619478;13,21;11,846304;14,477821;11,3;15,686733;11,3;10,9678;4,507727;9,52;4,727041;9,7983;8,97373;13,716;6;1,9;3,3;21,3;8,3;25,3;17,3715;13,4;17,3;27,2858;;10,3;;7,52851;30,6989;26,5997;4,28659;7,5065;3,49948;6,17425;4,90024;5,98876;;26,0969
03.01.2019 19:00;23,2544;24,8159;14,0906;11,6658;14,7;42,0296;;7,6126;12,689;10,129;;11,401;13,749;31,907;6,38615;35,6114;8,03834;7,88837;17,926;11,1601;6,67409;18,8313;6,380446;7,411061;13,95;12,739865;16,84;10,725049;13,076877;18,63;18,336943;9,7;10,1587;4,608533;9,19;4,950437;14,255932;10,7973;11,5744;10;1,6;5,9;33,6;11,8;24,9;21,9777;13,6;17,1;29,8556;;7,9;;7,12094;30,664;33,0166;8,55251;8,88971;3,45996;6,62796;6,44807;7,67439;;27,1422
03.01.2019 20:00;22,7419;22,8134;20,3581;10,5755;9,57405;30,3217;;9,9422;13,037;12,474;;14,989;14,799;33,332;5,15604;38,2083;10,2979;6,75626;15,0661;15,0085;8,27349;21,5805;7,158538;6,665606;17,31;11,11293;27,14;13,303936;19,57216;14,97;17,148918;10,7;9,1698;4,910949;7,88;6,067412;16,590882;11,9834;10,6957;6;1,4;3,1;26,4;11,5;22,1;46,3506;12,7;20;16,48;;9,5;;7,50544;37,6111;38,0134;15,1409;7,73215;3,06872;7,79922;8,57813;10,8976;;26,1797
03.01.2019 21:00;16,0019;19,6237;15,1731;16,7563;8,8;25,373;;5,9486;16,169;9,5662;;14,989;16,899;50,432;4,89692;37,8858;8,30417;7,26403;14,9828;12,451;7,05875;19,9041;7,492005;7,783788;12,96;15,868585;33,25;14,425191;16,26084;17,19;17,788624;12,69874;11,687;5,213366;15,13;6,290807;15,105004;17,2752;12,9991;2;1,5;7,5;38,9;12;20,1;23,8235;14;17;19,6553;;10,1;;6,85948;33,8969;33,6567;20,7544;9,40117;3,40334;9,0617;9,08;24,6647;;26,9761
03.01.2019 22:00;15,6836;21,6707;14,2369;10,6921;16,4483;18,3724;;10,275;19,475;7,8778;;14,092;17,949;56,132;5,65635;30,9603;6,01372;5,62105;21,5526;13,8599;7,18033;19,5008;6,602758;8,777727;12,86;15,117692;16,16;21,601225;16,642915;18,5;17,057532;14,8;11,0577;6,423032;13,95;6,737598;11,496445;14,3418;14,4677;6;2,3;6,1;29,2;10,2;21,1;17,6568;16,9;15,6;15,8889;;9;;7,46699;38,2174;35,9638;21,7532;7,84707;3,14397;8,89339;9,50548;28,0763;;20,1464
03.01.2019 23:00;12,8428;20,223;13,6289;13,556;19,5411;8,2336;;6,7806;20,78;11,1608;;12,298;16,899;29,057;6,28544;32,6278;4,38175;13,5381;25,0251;12,5775;12,4834;17,0488;7,380849;7,535303;13,77;16,494329;10,61;11,061425;17,152349;23,74;15,77812;14,2;9,2597;6,624643;10,99;6,849295;8,312422;15,4284;12,5738;5;2,7;5,5;13,7;12,4;18,6;21,4994;14,5;15,9;15,2553;;9,9;;7,56696;30,231;26,5061;16,94;7,61903;3,35522;8,28664;8,20558;26,1094;;15,5836
04.01.2019 00:00;13,8217;13,4532;14,1539;10,6071;15,0408;11,7339;;7,1134;26,522;13,9748;;13,195;15,849;20,507;8,61011;32,5258;7,11318;9,87448;16,7355;16,3;6,21764;17,1417;6,380446;6,292879;12,5;14,491948;9,14;10,500797;13,076877;17,98;15,412574;14;8,3607;5,314171;9,82;6,514203;7,887886;14,9539;11,9236;3;2,7;4,4;14,4;12,7;18,1;17,7827;12,3;16,5;14,7539;;10,4;;8,00529;22,855;21,7671;10,8316;9,24383;3,07688;7,3855;9,8;21,4476;;11,4436
04.01.2019 01:00;10,8914;12,729;18,6369;15,436;12,9;12,4581;;7,0302;35,222;12,005;;14,092;15,849;;8,612;22,2292;7,05775;9,24753;12,8134;11,4726;5,05282;16,7009;6,602758;6,417121;11,5;12,364418;9,25;13,079685;11,675934;12,48;12,670977;12,69874;7,4617;5,011755;10,8;6,290807;8,736959;14,6922;12,9257;6;2,5;2;12,9;10,7;16,4;12,757;11,8;13,9;14,505;;10,1;;8,67432;20,5937;21,6588;11,8338;8,10041;2,92949;7,49741;7,8;14,0354;;9,08194
04.01.2019 02:00;11,7697;10,2696;18,695;13,8514;12,1;5,0954;;;79,331;7,4088;;15,886;18,999;1,982;8,5286;23,0933;4,72766;12,8178;12,4135;10,23;6,40393;16,3964;6,380446;5,920152;9,06;9,611144;10,16;16,107074;9,892915;10,38;11,665725;12,1;6,9223;4,810144;8,58;5,844017;8,736959;13,341;11,4246;7;1,7;3;15,1;10,6;12,3;12,262;10,7;10;12,8958;;9,3;;8,52052;26,1251;17,6713;11,4048;5,18541;2,6665;7,88438;5,08727;15,1793;;12,0867
04.01.2019 03:00;7,97472;8,98565;12,1989;10,0141;9,5;;;7,779;70,892;8,3468;;16,783;15,849;31,907;8,04513;24,2869;3,01622;9,7;12,7567;8,99597;9,53199;11,4087;5,268887;7,286818;7,15;6,106978;7,89;14,985819;8,109896;8,81;12,305431;10,9;8,0011;4,910949;10,79;5,620622;8,843093;11,8561;9,43751;6;1,9;0;15,1;9,9;11,8;13,4786;11;9,4;12,5761;;8,9;;7,29012;20,8743;18,2702;11,8201;8,9879;3,10576;7,31899;2,71342;13,0684;;8,20722
04.01.2019 04:00;9,02222;9,05766;9,555;10,9074;7,3;4,854;;;32,177;7,0336;;18,577;12,699;30,482;8,29284;17,3525;2,2625;11,4205;11,0197;7,92;8,59228;8,12118;5,380043;6,417121;6,97;6,983019;6,42;13,303936;8,364613;6,85;12,670977;10,6;6,9223;5,213366;8,8;5,955715;8,52469;12,0612;8,32687;5;2,7;3,2;12,8;8,1;11,7;13,2857;10,6;8,9;12,3236;;9,6;;7,05173;21,3925;18,6277;10,0414;9,15261;3,52574;7,45674;4,58222;11,0044;;4,80917
04.01.2019 05:00;8,44972;8,00659;9,98556;11,7299;8,4;5,4575;;;32,96;7,9716;;15,886;13,749;24,782;9,03733;22,8256;6,15684;9,2;12,2491;7,15;6,33469;8,51107;5,380043;6,168636;7,06;7,233317;5,63;14,649442;9,001406;6,45;12,762363;10,5;6,2031;4,910949;6,25;5,062134;8,843093;13,5843;7,57989;6;3,4;0,4;11,9;6;10,4;11,3391;11,7;11,3;9,95917;;9,7;;7,75921;20,172;20,3717;9,54069;9,17472;3,83718;9,49361;7,43729;6,2827;;4,4975
04.01.2019 06:00;8,29917;10,2506;11,2394;11,0266;9,4;7,9922;;3,8686;23,129;6,5646;;12,298;14,799;19,082;7,413;12,4369;5,07795;9,99917;16,5849;8,49199;6,89969;9,87629;4,046172;7,659545;9,51;6,732722;7,44;14,20094;9,638198;6,19;15,047027;9,9;8,091;4,709338;7,67;4,727041;12,876188;14,1143;7,11363;6;1,6;0,9;11,8;5,2;10,8;7,80528;11,9;9,5;9,92667;;8,6;;8,14371;20,4864;24,5226;8,71121;7,73653;4,45661;17,5153;5,27517;3,02658;;7,44056
04.01.2019 07:00;13,6553;12,4029;14,6017;13,9794;17;16,1998;;8,4446;12,689;6,5646;;13,195;16,899;21,932;7,50063;10,3611;8,36265;8,14107;16,8775;9,01816;6,72441;12,8548;6,82507;14,368636;9,87;9,986591;12,42;16,443451;12,185368;6,45;18,336943;10,9;11,8668;7,229476;11,88;7,631178;15,635675;15,1452;7,53887;8;1,4;3,8;16,1;6,6;13,7;12,5473;10,9;8,1;13,7464;;10,7;;8,05143;24,5775;23,1712;11,6318;7,20257;13,8021;14,289;4,22556;3,4356;;13,7036
04.01.2019 08:00;12,5303;40,7757;13,0314;19,8959;17,8273;18,2517;;8,195;15,212;7,6902;;14,092;18,999;36,182;5,90336;23,7017;13,0732;7,28091;17,2871;11,4919;7,0263;12,4082;14,16136;31,017121;17,76;12,114121;16,95;17,564706;16,642915;7,63;19,068036;15,7;16,9911;8,439143;15,13;9,86513;18,501295;15,4862;9,81444;7;1,7;8,6;17,5;10,1;16,3;14,0239;11,5;7,2;15,4267;;17,5;;8,3821;30,9323;26,0449;20,6406;9,95087;6,14342;18,2616;5,66547;8,32844;;20,3044
04.01.2019 09:00;14,5033;30,0234;13,6108;16,248;20,3236;10,889;;8,6942;11,993;10,598;;17,68;25,299;66,107;15,1551;15,5047;8,88697;8,93731;20,9629;13,5784;10,8196;13,0472;14,16136;25,30197;23,57;10,737484;25,1;19,807217;25,303292;8,81;22,266565;16,5;17,3507;9,144781;17,82;12,992662;19,881039;19,8535;13,3202;10;1,8;9,1;19,1;13;17,4;16,7339;14;9,7;16,0269;;25,1;;;32,1364;26,7202;12,6614;11,3678;8,98598;11,1229;7,19932;8,54008;;25,2006
04.01.2019 10:00;12,8294;18,0441;9,25333;16,9053;20,2901;12,8202;;;14,864;13,5996;;16,783;27,399;60,407;15,652;12,8786;8,40288;7,5;33,5581;23,3871;13,8646;13,4009;15,384075;24,30803;21,21;12,614716;23,18;12,855434;24,921217;12,22;28,937784;16,4;21,9356;12,471364;18,96;20,364702;13,937529;22,2509;16,2113;12;1,2;10,1;20,8;14,5;18,6;14,133;17,7;11,5;17,775;;27,3;;;36,2625;27,5148;17,7609;11,5496;8,08669;8,66957;6,35322;12,3953;;26,7286
04.01.2019 11:00;13,5925;17,1823;28,71;12,1328;14,9726;13,0616;;13,187;17,126;12,6616;;17,68;27,399;56,132;11,915;13,5211;12,6127;13,2252;38,1962;24,7053;16,8846;14,904;19,496844;22,817121;19,85;17,870966;22,95;16,891953;23,774991;12,35;31,222447;21,3;27,7791;13,781835;22,36;21,593375;12,557786;17,2329;20,2068;8;1,8;10,7;19,6;14,7;19,3;14,7623;21,4;12,6;17,1014;;28,2;;;37,7354;34,973;19,8697;10,8348;11,7981;11,502;4,38671;16,8436;;25,4133
04.01.2019 12:00;20,5131;16,5453;27,1422;10,7182;15,0375;16,1998;;;20,606;9,3786;;14,989;24,249;47,582;12,3954;11,9447;17,2748;11,2147;43,348;22,8822;16,1889;17,72;20,830715;20,083788;21,12;17,745817;18,19;18,349585;20,081594;12,48;31,222447;22;24,4528;13,177002;19,7;;11,390311;16,7106;15,7091;9;1,9;10,6;19,1;10,1;17,9;16,9017;18,9;10,9;16,5083;;25,2;;17,17946;34,9173;29,2633;17,7175;13,2055;19,3512;11,0649;8,9;11,2688;;25,5822
04.01.2019 13:00;22,4303;23,4941;22,8219;13,9005;11,2281;20,9071;;;23,303;11,536;;18,577;28,449;43,307;11,4362;17,205;9,75968;16,5092;47,0703;26,1571;18,0057;19,9919;15,606387;19,835303;25,56;17,495519;17,63;14,313066;19,444802;15,49;24,551229;22,902845;22,1154;12,068142;18,39;17,23717;10,647372;15,8854;13,218;11;3,5;15,3;27,4;9,4;16,9;17,4302;17,5;11;15,2164;;18,4;10,98;11,85798;25,9928;30,869;12,9527;16,5827;19,4167;12,0471;18,9581;8,16417;;27,1236
04.01.2019 14:00;28,6117;18,9957;7,01444;16,7137;15,4103;24,5281;;14,3518;23,564;10,0352;;24,856;35,799;46,157;11,1403;20,5269;9,1;18,1214;51,7103;25,079;18,7693;17,3644;14,494828;22,071667;25,47;16,869775;;17,340455;17,534425;20,6;25,099548;19,1;19,0588;13,781835;20,73;14,779823;;15,5715;16,9197;9;3,9;12,9;29,9;10,1;18;14,8462;14,7;13,2;19,7333;;17;11,06;8,57435;19,3325;24,4828;14,5801;19,2928;17,0745;18,3218;14,5038;8,00798;;20,745
04.01.2019 15:00;26,6664;19,6777;6,02444;14,4856;13,724;28,7526;;15,4334;29,045;15,4756;;26,65;42,099;56,132;9,61944;21,375;6,68369;36,4917;51,8473;31,6664;23,1638;23,9861;13,494425;22,071667;24,02;16,118882;;21,376974;19,57216;29,37;22,906271;18,5;21,8457;11,967336;18,29;12,657569;19,774904;14,7523;26,1261;10;5;12,6;25,8;10,3;24,4;14,1917;12,7;18;24,1511;;15,8;15,58;10,83521;21,1676;20,7891;7,35381;20,0831;14,7241;23,3414;14,3034;9,55661;;20,0822
04.01.2019 16:00;29,2872;21,7728;5,40917;13,1225;17,7;28,8733;;20,1758;37,397;28,889;;24,856;34,749;54,707;7,4673;19,6989;5,3;17,4192;43,8973;23,036;24,8878;34,486;19,05222;21,823182;19,85;19,122454;;28,440883;19,826877;37,23;29,02917;20,6;28,768;12,168947;18,17;16,343589;30,494448;14,9085;57,3819;10;5,1;13;26,5;17,3;35,3;16,1466;18,2;37;45,2;;19,8;16,77;16,18745;28,6726;27,8901;16,3032;21,9596;11,9247;24,4878;19,3946;7,03163;;17,4036
04.01.2019 17:00;28,8839;20,0635;5,39556;14,5892;17,3355;17,7689;;18,9278;39,833;21,385;;25,753;33,699;50,432;5,72199;32,0019;5,15;11,6076;37,8523;21,2872;17,1557;40,91;26,833134;29,650455;23,3;25,004448;;28,77726;21,864613;31,08;31,770767;22,5;30,9256;18,620501;28,16;22,375258;35,907287;16,7853;50,9458;15;6,2;13,5;44,2;28,4;55,8;24,201;32,6;63;40,9708;;24,4;19,96;22,85468;29,4063;22,5225;16,3854;23,068;10,905;22,7941;16,7986;8,93852;;22,4567
04.01.2019 18:00;27,9422;15,3724;4,81167;10,3183;15;13,7858;;;35,657;17,7268;;28,444;35,799;58,982;5,82705;27,1117;4,2;21;36,6879;26,8749;18,8087;32,1899;28,611629;32,632273;27,38;35,892394;;30,347017;23,647632;30,55;38,898918;30,8;38,9267;23,559971;36,53;26,284673;45,034819;22,4964;25,9215;25;8,6;17,1;41,1;84,9;76,8;30,1496;40,7;52,5;48,0547;;22,1;19,59;23,92359;40,1897;24,1873;18,3611;22,9071;12,8374;23,7064;23,0524;13,528;;22,43
04.01.2019 19:00;36,3347;16,9501;5,15306;11,1407;15,2115;18,3724;;17,763;32,786;17,7268;;32,929;38,949;63,257;4,94178;14,4331;1,1;5,2486;43,6586;29,131;23,0091;33,5023;28,945097;36,111061;31;31,637335;;32,701653;23,01084;31,86;39,721397;30,7;40,5449;25,072054;40,21;26,843161;37,074762;25,2073;21,0535;19;12,4;19,6;34,9;160,6;41;29,9482;29;36;40,1686;;29,2;23;28,04543;37,4262;29,1234;28,5992;25,5518;14,6762;24,9394;31,1028;12,4108;;18,5028
04.01.2019 20:00;30,07;19,5426;5,50222;12,8942;12,1001;20,0622;;16,5982;29,48;19,3214;;32,929;44,199;71,807;5,48354;17,5756;0,8;5,70002;46,8936;35,1799;18,0384;28,7916;30,278968;37,726212;30,28;31,887632;;31,916775;23,774991;34,74;39,721397;29,5;39,6459;24,668832;37,36;26,172976;42,169198;31,0797;17,3302;23;17,5;15,1;36,6;123,9;37;22,4223;23,9;16,5;36,3542;;35,1;25,6;30,31398;33,6947;29,6215;31,9425;28,1509;14,2267;22,4019;16,5199;13,1671;;21,2139
04.01.2019 21:00;28,9617;13,2058;5,8475;12,3281;9,03245;30,4424;;15,1838;28,001;23,9176;;36,517;46,299;60,407;6,57028;20,2622;0,12475;5,9407;51,955;36,8427;19,0056;29,775;31,501683;37,974697;31,37;33,013972;;28,104506;26,831594;35,79;43,011313;30,4;40,9944;25,576082;40,17;28,29523;42,169198;33,163;11,4819;25;20,8;12,3;33,2;44,9;32,5;18,7811;14,7;11,7;48,1375;;32,5;28,57;33,04393;30,2305;30,3468;31,1071;28,4405;14,2134;19,8135;21,5711;12,3042;;23,4683
04.01.2019 22:00;27,7494;15,5527;6,54111;8,09358;5,35291;26,8214;;15,1838;26,174;31,3278;;40,105;41,049;50,432;7,91274;19,3747;3,81167;6,44223;52,8161;34,9067;19,7976;26,3157;36,503699;39,838333;31,37;31,637335;42,99;26,534749;28,86933;36,05;44,839044;30;42,7025;26,382526;41,26;29,747298;47,369769;34,4649;10,6848;28;23,9;14,2;32,9;30,7;26,3;27,4228;9,7;14,2;26,4056;;36,4;29,31;28,27613;31,1853;28,5101;22,1532;24,461;11,1287;16,5356;20,7475;15,4895;;22,1322
04.01.2019 23:00;18,56;14,352;8,43694;12,0394;8,2;16,4412;;;27,392;35,8302;;32,929;32,649;56,132;9,18114;16,9303;3,06823;6,4289;57,5919;29,8277;19,9513;24,873;34,280581;37,229242;30,46;32,888823;41,86;23,283108;27,850462;33,7;46,118456;31,8;40,0954;25,878498;39,6;30,975971;42,806003;35,374;9,41109;16;24,7;14,2;31,3;21,2;17,6;27,6241;9,5;16,5;20,0044;;41,3;29,01;26,13062;28,8548;30,6719;25,5192;21,382;9,20127;12,7807;14,5602;17,8266;;19,7394
05.01.2019 00:00;12,8308;12,8616;12,0422;10,4505;8,7;7,8715;;;24,434;36,862;;22,165;26,349;43,307;9,53426;15,9547;2,82321;5,64955;54,676;25,8358;17,6118;23,6473;32,168618;34,744394;30,55;32,012781;37,9;18,910213;26,449519;34,35;42,919926;30,9;37,758;23,761582;36,42;29,747298;30,28218;23,9169;9,66317;19;25,7;13,7;24,8;11,8;18,6;23,7563;11,5;18,3;16,3158;;40,6;26,04;28,69139;27,99;31,9581;25,2541;17,0653;8,29704;10,1453;15,2276;9,74912;;14,4956
05.01.2019 01:00;12,0908;9,83463;10,6075;10,1798;9,3;5,6989;;;19,214;31,4216;;15,886;13,749;20,507;11,0414;19,4025;3,57065;8,17148;43,9897;21,9913;15,3641;18,987;31,612839;25,30197;30,1;29,509805;24,31;17,116204;24,539142;32,12;35,791775;27,5;26,7003;17,914862;26,38;26,843161;18,925832;19,3446;7,73158;31;26,9;11,7;20,7;9;17,6;25,1071;11,9;16,9;25,4958;;41;24,86;28,07619;26,8915;34,1074;23,075;14,1188;5,73854;7,67585;24,73;14,4945;;10,1839
