Data;DsDusznikMOB-BaP(PM10)-24g;DsGlogWiStwo-BaP(PM10)-24g;DsJaworMOB-BaP(PM10)-24g;DsJelGorSoko-BaP(PM10)-24g;DsLegAlRzecz-BaP(PM10)-24g;DsNowRudJezi-BaP(PM10)-24g;DsOlawZolnAK-BaP(PM10)-24g;DsOlesBrzozo-BaP(PM10)-24g;DsOsieczow21-BaP(PM10)-24g;DsPolKasztan-BaP(PM10)-24g;DsSwidnFolwa-BaP(PM10)-24g;DsSzczaKolej-BaP(PM10)-24g;DsWalbrzWyso-BaP(PM10)-24g;DsWrocOrzech-BaP(PM10)-24g;DsWrocWybCon-BaP(PM10)-24g;DsZgorBohGet-BaP(PM10)-24g;DsZlotoStasz-BaP(PM10)-24g;KpBrodKochan-BaP(PM10)-24g;KpBydWarszaw-BaP(PM10)-24g;KpCiechTezni-BaP(PM10)-24g;KpGrudSienki-BaP(PM10)-24g;KpInowSolank-BaP(PM10)-24g;KpKoniczynka-BaP(PM10)-24g;KpNaklSkargi-BaP(PM10)-24g;KpToruDziewu-BaP(PM10)-24g;KpWieniZdroj-BaP(PM10)-24g;KpWloclGniaz-BaP(PM10)-24g;KpZielBoryTu-BaP(PM10)-24g;LbBiaPodOrze-BaP(PM10)-24g;LbChelPolan-BaP(PM10)-24g;LbKrasKoszar-BaP(PM10)-24g;LbLubSliwins-BaP(PM10)-24g;LbZamoHrubie-BaP(PM10)-24g;LdBelchatEdward-BaP(PM10)-24g;LdBrzeReform-BaP(PM10)-24g;LdKutnKosciu-BaP(PM10)-24g;LdLodzLegion-BaP(PM10)-24g;LdLodzRudzka-BaP(PM10)-24g;LdLowiczSien-BaP(PM10)-24g;LdOpocCurieSk-BaP(PM10)-24g;LdPabiKilins-BaP(PM10)-24g;LdParzniUjWo-BaP(PM10)-24g;LdPioTrKraPr-BaP(PM10)-24g;LdRadomsRoln-BaP(PM10)-24g;LdRawaNiepod-BaP(PM10)-24g;LdSieraPolna-BaP(PM10)-24g;LdSkierKonop-BaP(PM10)-24g;LdToMaSwAnto-BaP(PM10)-24g;LdUniejTermy-BaP(PM10)-24g;LdWieluPOW12-BaP(PM10)-24g;LdZduWoKrole-BaP(PM10)-24g;LuGorzKosGdy-BaP(PM10)-24g;LuGorzPilsud-BaP(PM10)-24g;LuNowaSolMOB-BaP(PM10)-24g;LuSulecDudka-BaP(PM10)-24g;LuWsKaziWiel-BaP(PM10)-24g;LuZarySzyman-BaP(PM10)-24g;LuZielKrotka-BaP(PM10)-24g;MpBochKonfed-BaP(PM10)-24g;MpGorlKrasin-BaP(PM10)-24g;MpKrakAlKras-BaP(PM10)-24g;MpKrakBujaka-BaP(PM10)-24g;MpKrakBulwar-BaP(PM10)-24g;MpKrakOsPias-BaP(PM10)-24g;MpKrakSwoszo-BaP(PM10)-24g;MpKrakWadow-BaP(PM10)-24g;MpKrakZloRog-BaP(PM10)-24g;MpKrynicDiet-BaP(PM10)-24g;MpNiepo3Maja-BaP(PM10)-24g;MpNoSaczNadb-BaP(PM10)-24g;MpNoTargPSlo-BaP(PM10)-24g;MpOlkuCegiel-BaP(PM10)-24g;MpOswiecBema-BaP(PM10)-24g;MpSuchaNiesz-BaP(PM10)-24g;MpSzymbaGorl-BaP(PM10)-24g;MpTarBitStud-BaP(PM10)-24g;MpTrzebOsZWM-BaP(PM10)-24g;MpTuchChopin-BaP(PM10)-24g;MpZabieWapie-BaP(PM10)-24g;MpZakopaSien-BaP(PM10)-24g;MzGutyDuCzer-BaP(PM10)-24g;MzKonJezMos-BaP(PM10)-24g;MzLegZegrzyn-BaP(PM10)-24g;MzMinMazKaziMOB-BaP(PM10)-24g;MzOstroHalle-BaP(PM10)-24g;MzOtwoBrzozo-BaP(PM10)-24g;MzPiasPulask-BaP(PM10)-24g;MzPlocKroJad-BaP(PM10)-24g;MzRad25Czerw-BaP(PM10)-24g;MzSiedKonars-BaP(PM10)-24g;MzWarAKrzywo-BaP(PM10)-24g;MzWarAlNiepo-BaP(PM10)-24g;MzWarBajkowa-BaP(PM10)-24g;MzWarChrosci-BaP(PM10)-24g;OpNysaRodzie-BaP(PM10)-24g;OpOpoleOsAKr-BaP(PM10)-24g;OpPrudPodgor-BaP(PM10)-24g;OpZdziePiast-BaP(PM10)-24g;PdBialWaszyn-BaP(PM10)-24g;PdSuwPulaskp-BaP(PM10)-24g;PkDebiGrottg-BaP(PM10)-24g;PkHorZdrParkMOB-BaP(PM10)-24g;PkIwonZdrRab-BaP(PM10)-24g;PkJarosPruch-BaP(PM10)-24g;PkJasloSikor-BaP(PM10)-24g;PkKrosKletow-BaP(PM10)-24g;PkMielPogodn-BaP(PM10)-24g;PkNiskoSzkla-BaP(PM10)-24g;PkPrzemGrunw-BaP(PM10)-24g;PkRymZdrPark-BaP(PM10)-24g;PkRzeszRejta-BaP(PM10)-24g;PkSanoSadowa-BaP(PM10)-24g;PkStWolWoPol-BaP(PM10)-24g;PkTarnDabrow-BaP(PM10)-24g;PmGdaLecz08m-BaP(PM10)-24g;PmKosTargo12-BaP(PM10)-24g;SkBuskRokosz-BaP(PM10)-24g;SkKielKusoci-BaP(PM10)-24g;SkKielTargow-BaP(PM10)-24g;SkSkarZielnaMOB-BaP(PM10)-24g;SkSolecZdroj-BaP(PM10)-24g;SkStaraZlota-BaP(PM10)-24g;SlBielKossak-BaP(PM10)-24g;SlCzestoBacz-BaP(PM10)-24g;SlDabro1000L-BaP(PM10)-24g;SlGodGliniki-BaP(PM10)-24g;SlKatoKossut-BaP(PM10)-24g;SlKnurJedNar-BaP(PM10)-24g;SlMyszMiedzi-BaP(PM10)-24g;SlPszczBoged-BaP(PM10)-24g;SlRybniBorki-BaP(PM10)-24g;SlTarnoLitew-BaP(PM10)-24g;SlZywieKoper-BaP(PM10)-24g;WmElbBazynsk-BaP(PM10)-24g;WmGoldUzdrowMOB-BaP(PM10)-24g;WmIlawAnders-BaP(PM10)-24g;WmNiTraugutt-BaP(PM10)-24g;WmOlsPuszkin-BaP(PM10)-24g;WmOstrPilsud-BaP(PM10)-24g;WmPuszczaBor-BaP(PM10)-24g;WpGniePaczko-BaP(PM10)-24g;WpKaliSawick-BaP(PM10)-24g;WpLeszKiepur-BaP(PM10)-24g;WpNoTomSzpit-BaP(PM10)-24g;WpOstWieWyso-BaP(PM10)-24g;WpPilaKusoci-BaP(PM10)-24g;WpPoznChwial-BaP(PM10)-24g;WpWagrowLipo-BaP(PM10)-24g;ZpKolZolkiew-BaP(PM10)-24g;ZpKoszSpasow-BaP(PM10)-24g;ZpMyslZaBram-BaP(PM10)-24g;ZpSzczAndr01-BaP(PM10)-24g;ZpSzczBudzWosMOB-BaP(PM10)-24g;ZpSzczec1Maj-BaP(PM10)-24g;ZpSzczecPrze-BaP(PM10)-24g;ZpSzczPils02-BaP(PM10)-24g
11.08.2019 00:00;0,132;0,05;0,05;0,05;0,05;0,275;0,05;0,108;0,025;0,05;0,148;0,849;1,003;0,128;0,1;0,025;0,05;0,2814;0,088695;0,208353;0,1346;0,056501;0,0497;0,227562;0,0818;0,083925;0,141428;0,014653;0,09;0,11;0,07;0,02;0,06;;0,170234;0,083351;0,060195;0,070623;0,042208;0,12961;0,093766;0,031195;0,12561;0,253143;0,098805;0,149558;0,19787;0,077403;0,03;0,093377;0,071195;0,07;0,04;0,06;0,3;0,28;0,06;0,03;0,14;0,1;0,16;0,13271;0,59;0,28;0,11;0,3;0,25;0,14;0,16;0,29;1,03;0,3;0,18;0,51;0,07;0,19;0,46;0,43;0,24;0,46;0,03205;0,11398;0,08293;0,26421;0,08813;0,14033;;0,05181;0,11914;0,11405;0,10369;0,10367;0,07775;0,05702;0,049;0,233;0,13;4,925;0,342764;0,25006;0,221;0,253;0,1;0,1;0,1;0,1;0,1;0,1;0,1;0,1;0,1;0,1;0,1;0,1;0,1;0,31;0,1;0,08;0,15;0,13;0,06;0,13;0,14;0,25;;0,91;0,3;;0,51;;0,3;;0,3;0,04;0,06;0,47;0,11;0,05;0,07;0,04;0,0416;0,6;0,15;0,0298;0,15;0,0438;0,0425;0,0194;0,055;0,055;;0,055;0,055;0,13;0,055;0,055
12.08.2019 00:00;0,193;0,05;0,104;0,109;0,05;0,759;0,127;0,143;0,1;0,05;0,166;0,789;0,496;0,141;0,107;0,025;0,05;0,2881;0,11603;0,214062;0,2672;0,124916;0,1331;0,243628;0,2127;0,094805;0,177174;0,12473;0,19;0,17;0,14;0,02;0,1;;0,260429;0,081948;0,155156;0,164442;0,099532;0,165013;0,139922;0,125299;0,271377;0,514338;0,208753;0,265922;0,186442;0,146935;0,085325;0,148623;0,168312;0,13;0,09;0,13;0,12;0,49;0,11;0,05;0,22;0,15;0,34;0,23419;0,69;0,26;0,16;0,54;0,22;0,17;0,23;0,4;1,14;0,3;0,41;0,78;0,11;0,2;0,31;0,54;0,19;0,7;0,05702;0,11398;0,1555;0,43027;0,09851;0,19739;;0,08812;0,13469;0,16587;0,10369;0,10886;0,22289;0,10367;0,067;0,583;0,07;5,962;0,33236;0,219973;0,34;0,32;0,1;0,1;0,1;0,1;0,211;0,264;0,1;0,1;0,1;0,1;0,1;0,1;0,1;0,32;0,13;0,21;0,2;0,13;0,11;0,18;;0,46;0,3;0,34;0,37;;0,7;0,36;0,73;0,35;0,3;0,07;0,04;0,88;0,14;0,07;;0,04;;;0,15;;0,15;;;0,0194;0,055;0,055;;0,055;0,055;0,055;0,2;0,055
13.08.2019 00:00;0,193;0,05;0,104;0,109;0,05;0,759;0,127;0,143;0,1;0,05;0,166;0,789;0,496;0,141;0,107;0,025;0,05;0,2881;0,11603;0,214062;0,2672;0,124916;0,1331;0,243628;0,2127;0,094805;0,177174;0,12473;0,19;0,17;0,14;0,02;0,1;0,22103;0,260429;0,081948;0,155156;0,164442;0,099532;0,165013;0,139922;0,125299;0,271377;0,514338;0,208753;0,265922;0,186442;0,146935;0,085325;0,148623;0,168312;0,13;0,09;0,13;0,12;0,49;0,11;0,05;0,22;0,15;0,34;0,23419;0,69;0,26;0,16;0,54;0,22;0,17;0,23;0,4;1,14;0,3;0,41;0,78;0,11;0,2;0,31;0,54;0,19;0,7;0,05702;0,11398;0,1555;0,43027;0,09851;0,19739;;0,08812;0,13469;0,16587;0,10369;0,10886;0,22289;0,10367;0,067;0,583;0,07;5,962;0,33236;0,219973;0,34;0,32;0,1;0,1;0,1;0,1;0,211;0,264;0,1;0,1;0,1;0,1;0,1;0,1;0,1;0,32;0,13;0,21;0,2;0,13;0,11;0,18;0,18;0,46;0,3;0,34;0,37;;0,7;0,36;0,73;0,35;0,3;0,07;0,04;0,88;0,14;0,07;;;;0,66;0,15;;0,15;;;;0,055;0,055;0,055;0,055;0,055;0,055;0,2;0,055
14.08.2019 00:00;0,193;0,05;0,104;0,109;0,05;0,759;0,127;0,143;0,1;0,05;0,166;0,789;0,496;0,141;0,107;0,025;0,05;0,2881;0,11603;0,214062;0,2672;0,124916;0,1331;0,243628;0,2127;0,094805;0,177174;0,12473;0,19;0,17;0,14;0,02;0,1;0,22103;0,260429;0,081948;0,155156;0,164442;0,099532;0,165013;0,139922;0,125299;0,271377;0,514338;0,208753;0,265922;0,186442;0,146935;0,085325;0,148623;0,168312;0,13;0,09;0,13;0,12;0,49;0,11;0,05;0,22;0,15;0,34;0,23419;0,69;0,26;0,16;0,54;0,22;0,17;0,23;0,4;1,14;0,3;0,41;0,78;0,11;0,2;0,31;0,54;0,19;0,7;0,05702;0,11398;0,1555;0,43027;0,09851;0,19739;;0,08812;0,13469;0,16587;0,10369;0,10886;0,22289;0,10367;0,067;0,583;0,07;5,962;0,33236;0,219973;0,34;0,32;0,1;0,1;0,1;0,1;0,211;0,264;0,1;0,1;0,1;0,1;0,1;0,1;0,1;0,32;0,13;0,21;0,2;0,13;0,11;0,18;0,18;0,46;0,3;0,34;0,37;;0,7;0,36;0,73;0,35;0,3;0,07;0,04;0,88;0,14;0,07;0,09;;;0,66;0,15;;0,15;;;0,038;0,055;0,055;0,055;0,055;0,055;0,055;0,2;0,055
15.08.2019 00:00;0,193;0,05;0,104;0,109;0,05;0,759;0,127;0,143;0,1;0,05;0,166;0,789;0,496;0,141;0,107;0,025;0,05;0,2881;0,11603;0,214062;0,2672;0,124916;0,1331;0,243628;0,2127;0,094805;0,177174;0,12473;0,19;0,17;0,14;0,02;0,1;0,22103;0,260429;0,081948;0,155156;0,164442;0,099532;0,165013;0,139922;0,125299;0,271377;0,514338;0,208753;0,265922;0,186442;0,146935;0,085325;0,148623;0,168312;0,13;0,09;0,13;0,12;0,49;0,11;0,05;0,22;0,15;0,34;0,23419;0,69;0,26;0,16;0,54;0,22;0,17;0,23;0,4;1,14;0,3;0,41;0,78;;0,2;0,31;0,54;0,19;0,7;0,05702;0,11398;0,1555;0,43027;0,09851;0,19739;;0,08812;0,13469;0,16587;0,10369;0,10886;0,22289;0,10367;0,067;0,583;0,07;5,962;0,33236;0,219973;0,34;0,32;0,1;0,1;0,1;0,1;0,211;0,264;0,1;0,1;0,1;0,1;0,1;0,1;0,1;0,32;0,13;0,21;0,2;0,13;0,11;0,18;0,18;0,46;0,3;0,34;0,37;;0,7;0,36;0,73;0,35;0,3;0,07;0,04;0,88;0,14;0,07;0,09;0,04;;0,66;0,15;;0,15;;;0,038;0,055;0,055;0,055;0,055;0,055;0,055;0,2;0,055
16.08.2019 00:00;0,193;0,05;0,104;0,109;0,05;0,759;0,127;0,143;0,1;0,05;0,166;0,789;0,496;0,141;0,107;0,025;0,05;0,2881;0,11603;0,214062;0,2672;0,124916;0,1331;0,243628;0,2127;0,094805;0,177174;0,12473;0,19;0,17;0,14;0,02;0,1;0,22103;0,260429;0,081948;0,155156;0,164442;0,099532;0,165013;0,139922;0,125299;0,271377;0,514338;0,208753;0,265922;0,186442;0,146935;0,085325;0,148623;0,168312;0,13;0,09;0,13;0,12;0,49;0,11;0,05;;0,15;0,34;0,23419;0,69;0,26;0,16;0,54;0,22;0,17;0,23;0,4;1,14;0,3;0,41;0,78;;0,2;0,31;;0,19;0,7;0,05702;0,11398;0,1555;0,43027;0,09851;0,19739;;0,08812;0,13469;0,16587;0,10369;0,10886;0,22289;0,10367;0,067;0,583;0,07;5,962;0,33236;0,219973;0,34;0,32;0,1;0,1;0,1;0,1;0,211;0,264;0,1;0,1;0,1;0,1;0,1;0,1;0,1;0,32;0,13;0,21;0,2;0,13;0,11;0,18;0,18;0,46;0,3;0,34;0,37;;0,7;0,36;0,73;0,35;0,3;0,07;0,04;0,88;0,14;0,07;0,09;0,04;;0,66;0,15;;;;;0,038;0,055;0,055;0,055;0,055;0,055;0,055;0,2;0,055
17.08.2019 00:00;0,193;0,05;0,104;0,109;0,05;0,759;0,127;0,143;0,1;0,05;0,166;0,789;0,496;0,141;0,107;0,025;0,05;0,2881;0,11603;0,214062;0,2672;0,124916;0,1331;0,243628;0,2127;0,094805;0,177174;0,12473;0,19;0,17;0,14;0,02;0,1;0,22103;0,260429;0,081948;0,155156;0,164442;0,099532;0,165013;0,139922;0,125299;0,271377;0,514338;0,208753;0,265922;0,186442;0,146935;0,085325;0,148623;0,168312;0,13;0,09;0,13;;0,49;0,11;0,05;;0,15;0,34;0,23419;0,69;0,26;0,16;0,54;0,22;0,17;0,23;0,4;1,14;0,3;0,41;0,78;;0,2;0,31;0,54;0,19;0,7;0,05702;0,11398;0,1555;0,43027;0,09851;0,19739;;0,08812;0,13469;0,16587;0,10369;0,10886;0,22289;0,10367;0,067;0,583;0,07;5,962;0,33236;0,219973;0,34;0,32;0,1;0,1;0,1;0,1;0,211;0,264;0,1;0,1;0,1;0,1;0,1;0,1;0,1;0,32;0,13;0,21;0,2;0,13;0,11;0,18;0,18;0,46;0,3;0,34;0,37;;0,7;0,36;0,73;0,35;0,3;0,07;0,04;0,88;0,14;0,07;0,09;0,04;;0,66;0,15;;0,15;;;0,038;0,055;0,055;0,055;0,055;0,055;0,055;0,2;0,055
18.08.2019 00:00;0,193;0,05;0,104;0,109;0,05;0,759;0,127;0,143;0,1;0,05;0,166;0,789;0,496;0,141;0,107;0,025;0,05;0,2881;0,11603;0,214062;0,2672;0,124916;0,1331;0,243628;0,2127;0,094805;0,177174;0,12473;0,19;0,17;0,14;0,02;0,1;0,22103;0,260429;0,081948;0,155156;0,164442;0,099532;0,165013;0,139922;0,125299;0,271377;0,514338;0,208753;0,265922;0,186442;0,146935;0,085325;0,148623;0,168312;0,13;0,09;0,13;;0,49;0,11;0,05;;0,15;0,34;0,23419;0,69;0,26;0,16;0,54;0,22;0,17;0,23;0,4;1,14;0,3;0,41;0,78;;0,2;0,31;0,54;0,19;0,7;0,05702;0,11398;0,1555;0,43027;0,09851;0,19739;;0,08812;0,13469;0,16587;0,05703;0,10886;0,22289;0,10367;0,067;0,583;0,07;5,962;0,33236;0,219973;0,34;0,32;0,1;0,1;0,1;0,1;0,211;0,264;0,1;0,1;0,1;0,1;0,1;0,1;0,1;0,32;0,13;0,21;0,2;0,13;0,11;0,18;0,18;0,46;0,3;0,34;0,37;;0,7;0,36;0,73;0,35;0,3;0,07;0,04;0,88;0,14;0,07;0,09;0,04;;0,66;0,15;;;;;0,038;0,055;0,055;0,055;0,055;0,055;0,055;0,2;0,055
19.08.2019 00:00;0,36;0,151;0,154;0,146;0,179;0,919;0,164;0,156;0,098;0,05;0,175;0,789;0,702;;0,116;0,025;0,142;0,4198;0,192871;0,0876;0,2766;0,164833;0,138;0,232743;0,255;0,056986;0,145573;0,027849;0,1;0,12;0,09;0,05;0,09;0,078779;0,192104;0,115091;0,071974;0,113922;0,312182;0,150935;0,125455;0,075117;0,132623;0,130065;0,126649;0,124727;0,124208;0,149273;0,100597;0,137195;0,150922;0,09;0,32;0,18;0,37;0,28;0,32;0,16;0,11;0,15;0,43;0,14052;2,75;0,2;0,13;0,22;0,14;0,11;0,19;0,52;0,78;0,16;0,23;0,72;0,1;0,15;0,17;0,37;0,18;0,51;0,04976;0,07772;0,11922;0,15024;0,0674;0,12476;;0,07253;0,12951;0,13995;0,05703;0,04977;;0,07257;0,272;0,238;0,253;2,964;0,168516;0,206479;0,253;0,1;0,1;0,1;0,1;0,1;0,1;0,1;0,1;0,1;0,1;0,1;0,1;0,1;0,11;0,83;;0,21;0,2;0,22;0,09;0,17;0,22;0,13;;0,25;0,16;;0,42;;0,33;;0,44;0,06;0,05;0,19;0,19;0,07;0,06;0,03;0,0554;0,56;;0,0762;;0,0619;0,0646;0,038;0,055;0,055;0,19;0,055;0,17;0,19;0,38;0,12
20.08.2019 00:00;0,36;0,151;0,154;0,146;0,179;0,919;0,164;0,156;0,098;0,05;0,175;0,789;0,702;;0,116;0,025;0,142;0,4198;0,192871;0,0876;0,2766;0,164833;0,138;0,232743;0,255;0,056986;0,145573;0,027849;0,1;0,12;0,09;0,05;0,09;0,078779;0,192104;0,115091;0,071974;0,113922;0,312182;0,150935;0,125455;0,075117;0,132623;0,130065;0,126649;0,124727;0,124208;0,149273;0,100597;0,137195;0,150922;0,09;0,32;0,18;0,37;0,28;0,32;0,16;0,11;0,15;0,43;0,14052;2,75;0,2;0,13;0,22;0,14;0,11;0,19;0,52;0,78;0,16;0,23;0,72;0,1;0,15;0,17;0,37;0,18;0,51;0,04976;0,07772;0,11922;0,15024;0,0674;0,12476;0,09865;0,07253;0,12951;0,13995;0,05703;0,04977;0,13996;0,07257;0,272;0,238;0,253;2,964;0,168516;0,206479;0,253;0,1;0,1;0,1;0,1;0,1;0,1;0,1;0,1;0,1;0,1;0,1;0,1;0,1;0,11;0,83;;0,21;0,2;0,22;0,09;0,17;0,22;0,13;;0,25;0,16;0,36;0,42;;0,33;;0,44;0,06;0,05;0,19;0,19;0,07;0,06;0,03;0,0554;0,56;0,38;0,0762;;0,0619;0,0646;0,0305;0,055;0,055;0,19;0,055;0,17;0,19;0,38;0,12
21.08.2019 00:00;;0,151;0,154;0,146;0,179;;0,164;0,156;0,098;0,05;0,175;0,789;0,702;;0,116;0,025;0,142;0,4198;0,192871;0,0876;0,2766;0,164833;0,138;0,232743;0,255;0,056986;0,145573;0,027849;0,1;0,12;0,09;0,05;0,09;0,078779;0,192104;0,115091;0,071974;0,113922;0,312182;0,150935;0,125455;0,075117;0,132623;0,130065;0,126649;0,124727;0,124208;0,149273;0,100597;0,137195;0,150922;0,09;0,32;0,18;0,37;0,28;0,32;0,16;0,11;0,15;0,43;0,14052;2,75;0,2;0,13;0,22;0,14;0,11;0,19;0,52;0,78;0,16;0,23;0,72;0,1;0,15;0,17;0,37;0,18;0,51;0,04976;0,07772;0,11922;0,15024;0,0674;0,12476;0,09865;0,07253;0,12951;0,13995;0,05703;0,04977;0,13996;0,07257;0,272;0,238;0,253;2,964;0,168516;0,206479;0,253;0,1;0,1;0,1;0,1;0,1;0,1;0,1;0,1;0,1;0,1;0,1;0,1;0,1;0,11;0,83;;0,21;0,2;0,22;0,09;0,17;0,22;0,13;;0,25;0,16;0,36;0,42;;0,33;;0,44;0,06;0,05;0,19;0,19;0,07;0,06;0,03;0,0554;0,56;0,38;0,0762;;0,0619;0,0646;0,0305;0,055;0,055;0,19;0,055;0,17;0,19;0,38;0,12
22.08.2019 00:00;0,36;0,151;0,154;0,146;0,179;0,919;0,164;0,156;0,098;0,05;0,175;0,789;0,702;;0,116;0,025;0,142;0,4198;0,192871;0,0876;0,2766;0,164833;0,138;0,232743;0,255;0,056986;0,145573;0,027849;0,1;0,12;0,09;0,05;0,09;0,078779;0,192104;0,115091;0,071974;0,113922;0,312182;0,150935;0,125455;0,075117;0,132623;0,130065;0,126649;0,124727;0,124208;0,149273;0,100597;0,137195;0,150922;0,09;0,32;0,18;0,37;0,28;0,32;0,16;0,11;0,15;0,43;0,14052;2,75;0,2;0,13;0,22;0,14;0,11;0,19;0,52;0,78;0,16;0,23;0,72;0,1;0,15;0,17;0,37;0,18;0,51;0,04976;0,07772;0,11922;0,15024;0,0674;0,12476;0,09865;0,07253;0,12951;0,13995;0,05703;0,04977;0,13996;0,07257;0,272;0,238;0,253;2,964;0,168516;0,206479;0,253;0,1;0,1;0,1;0,1;0,1;0,1;0,1;0,1;0,1;0,1;0,1;0,1;0,1;0,11;0,83;;0,21;0,2;0,22;0,09;0,17;0,22;0,13;;0,25;0,16;0,36;0,42;;0,33;;0,44;0,06;0,05;0,19;0,19;0,07;0,06;0,03;0,0554;0,56;0,38;0,0762;;0,0619;0,0646;0,0305;0,055;0,055;0,19;0,055;0,17;0,19;0,38;0,12
23.08.2019 00:00;0,36;0,151;0,154;0,146;0,179;0,919;0,164;0,156;0,098;0,05;0,175;0,789;0,702;;0,116;0,025;0,142;0,4198;0,192871;0,0876;0,2766;0,164833;0,138;0,232743;0,255;0,056986;0,145573;0,027849;0,1;0,12;0,09;0,05;0,09;0,078779;0,192104;0,115091;0,071974;0,113922;0,312182;0,150935;0,125455;0,075117;0,132623;0,130065;0,126649;;0,124208;0,149273;0,100597;0,137195;0,150922;0,09;0,32;0,18;0,37;0,28;0,32;0,16;0,11;0,15;0,43;0,14052;2,75;0,2;0,13;0,22;0,14;0,11;0,19;0,52;0,78;0,16;0,23;0,72;0,1;0,15;0,17;0,37;0,18;0,51;0,04976;0,07772;0,11922;0,15024;0,0674;0,12476;0,09865;0,07253;0,12951;0,13995;0,05703;0,04977;0,13996;0,07257;0,272;0,238;0,253;2,964;0,168516;0,206479;0,253;0,1;0,1;0,1;0,1;0,1;0,1;0,1;0,1;0,1;0,1;0,1;0,1;0,1;0,11;0,83;;0,21;0,2;0,22;0,09;0,17;0,22;0,13;;0,25;0,16;0,36;0,42;;0,33;;0,44;0,06;0,05;0,19;0,19;0,07;0,06;0,03;0,0554;0,56;0,38;0,0762;;0,0619;0,0646;0,0305;0,055;0,055;0,19;0,055;0,17;0,19;0,38;0,12
24.08.2019 00:00;0,36;0,151;0,154;0,146;0,179;0,919;0,164;0,156;0,098;0,05;0,175;0,789;0,702;;0,116;0,025;0,142;0,4198;0,192871;0,0876;0,2766;0,164833;0,138;0,232743;0,255;0,056986;0,145573;0,027849;0,1;0,12;0,09;0,05;0,09;0,078779;0,192104;0,115091;0,071974;0,113922;0,312182;0,150935;0,125455;0,075117;0,132623;0,130065;0,126649;;0,124208;0,149273;0,100597;0,137195;0,150922;0,09;0,32;0,18;0,37;0,28;0,32;0,16;0,11;0,15;0,43;0,14052;2,75;0,2;0,13;0,22;0,14;0,11;0,19;0,52;0,78;0,16;0,23;0,72;0,1;0,15;0,17;0,37;0,18;0,51;0,04976;0,07772;0,11922;0,15024;0,0674;0,12476;0,09865;0,07253;0,12951;0,13995;0,05703;0,04977;0,13996;0,07257;0,272;0,238;0,253;2,964;0,168516;0,206479;0,253;0,1;0,1;0,1;0,1;0,1;0,1;0,1;0,1;0,1;0,1;0,1;0,1;0,1;0,11;0,83;;0,21;0,2;0,22;0,09;0,17;0,22;0,13;;0,25;0,16;0,36;0,42;;0,33;;0,44;0,06;0,05;0,19;0,19;0,07;0,06;0,03;0,0554;0,56;0,38;0,0762;;0,0619;0,0646;0,0305;0,055;0,055;0,19;0,055;0,17;0,19;0,38;0,12
25.08.2019 00:00;0,36;0,151;0,154;0,146;0,179;0,919;0,164;0,156;0,098;0,05;0,175;0,789;0,702;;0,116;0,025;0,142;0,4198;0,192871;0,0876;0,2766;0,164833;0,138;0,232743;0,255;0,056986;0,145573;0,027849;0,1;0,12;0,09;0,05;0,09;0,078779;0,192104;0,115091;0,071974;0,113922;0,312182;0,150935;0,125455;0,075117;0,132623;0,130065;0,126649;;0,124208;0,149273;0,100597;0,137195;0,150922;0,09;0,32;0,18;0,37;0,28;0,32;0,16;0,11;0,15;0,43;0,14052;2,75;0,2;0,13;0,22;0,14;0,11;0,19;0,52;0,78;0,16;0,23;0,72;0,1;0,15;0,17;0,37;0,18;0,51;0,04976;0,07772;0,11922;0,15024;0,0674;0,12476;0,09865;0,07253;0,12951;0,13995;0,07257;0,04977;0,13996;0,07257;0,272;0,238;0,253;2,964;0,168516;0,206479;0,253;0,1;0,1;0,1;0,1;0,1;0,1;0,1;0,1;0,1;0,1;0,1;0,1;0,1;0,11;0,83;;0,21;0,2;0,22;0,09;0,17;0,22;0,13;;0,25;0,16;0,36;0,42;;0,33;;0,44;0,06;0,05;0,19;0,19;0,07;0,06;0,03;0,0554;0,56;0,38;0,0762;;0,0619;0,0646;0,0305;0,055;0,055;0,19;0,055;0,17;0,19;0,38;0,12
26.08.2019 00:00;0,185;0,142;0,195;0,131;0,167;0,57;0,221;0,189;0,071;0,122;0,05;1,974;0,754;0,14;0,132;0,025;0,128;0,2297;0,154191;0,071526;0,1259;0,078792;0,069;0,255034;0,1021;0,022691;0,115007;0,024254;0,34;0,12;0,09;0,06;0,12;0,162987;0,115558;0,205675;0,077312;0,130442;0,209922;0,183532;0,143403;0,096364;0,114364;0,265247;0,108364;0,157662;0,089558;0,134857;0,341714;0,223065;0,159013;0,05;0,13;0,23;0,26;0,07;0,18;0,12;0,17;0,14;0,87;0,16914;3,19;0,42;0,16;0,25;0,33;0,18;0,15;0,54;1,26;0,28;0,37;0,77;0,15;0,16;0,39;0,54;0,31;0,68;0,05702;0,08291;0,08293;0,16005;0,07777;0,09351;0,1298;0,06735;0,13987;0,09849;0,07257;0,06221;0,13996;0,11404;0,127;0,907;0,213;10,887;0,156587;0,076264;0,35;0,266;0,1;0,248;0,1;0,22;0,261;0,29;0,1;0,1;0,1;0,32;0,1;0,1;0,073;0,34;;0,2;0,32;0,2;0,15;0,33;0,16;0,4;0,18;0,46;0,27;;;0,57;0,41;0,39;0,34;0,04;0,06;0,12;0,07;0,04;0,1;0,04;;0,87;;;;;;0,015;0,055;0,055;0,13;0,055;0,055;0,12;0,12;0,055
