Województwo;Miejscowoœæ;Kod punktu pomiarowego;Nazwa punktu pomiarowego;Wspó³rz. pp WGS84 (d³. geogr.);Wspó³rz. pp WGS84 (szer. geogr.);Cel pomiaru;Data rozpoczêcia;Data zakoñczenia;Nazwa odcinka drogi;Czas odniesienia;Laeq po korekcie [dB]
wielkopolskie;Skalmierzyce;D_30_000395_001;droga powiatowa 5305P skalmierzyce, ul. Powstñców Wlkp. 2;17,980528;51,702278;Pomiar wykonywany w ramach kontroli prowadzonej przez WIOŒ;07.12.2020 22:00;08.12.2020 06:00;droga powiatowa nr 5305P w Skalmierzycach;Noc 8h;56,5
wielkopolskie;Skalmierzyce;D_30_000395_001;droga powiatowa 5305P skalmierzyce, ul. Powstñców Wlkp. 2;17,980528;51,702278;Pomiar wykonywany w ramach kontroli prowadzonej przez WIOŒ;08.12.2020 06:00;08.12.2020 22:00;droga powiatowa nr 5305P w Skalmierzycach;Dzieñ 16h;62,6
wielkopolskie;S³upca;D_30_000392_001;S³upca, droga krajowa nr 92 km 23+200,.ul. Objazdowa, na wys. nr 18 PPH19;17,866819;52,286836;Pomiar w trybie art.175 ust.1 Poœ (pomiary okresowe);20.08.2020 22:00;21.08.2020 22:00;droga krajowa nr 92 w S³upcy, km 23+200;Dzieñ 16h;67,8
wielkopolskie;S³upca;D_30_000392_001;S³upca, droga krajowa nr 92 km 23+200,.ul. Objazdowa, na wys. nr 18 PPH19;17,866819;52,286836;Pomiar w trybie art.175 ust.1 Poœ (pomiary okresowe);20.08.2020 22:00;21.08.2020 22:00;droga krajowa nr 92 w S³upcy, km 23+200;Noc 8h;64,6
wielkopolskie;Tarnowo Podgórne;D_30_000394_001;droga krajowa nr 92, Tarnowo Podgórne km 162+000, przy ul. Dzia³kowej;16,689164;52,458167;Pomiar w trybie art.175 ust.1 Poœ (pomiary okresowe);12.09.2020 22:00;13.09.2020 22:00;droga krajowa nr 92, Tarnowo Podgórne, km 162+000, przy ul. Dzia³kowej;Dzieñ 16h;72,9
wielkopolskie;Tarnowo Podgórne;D_30_000394_001;droga krajowa nr 92, Tarnowo Podgórne km 162+000, przy ul. Dzia³kowej;16,689164;52,458167;Pomiar w trybie art.175 ust.1 Poœ (pomiary okresowe);12.09.2020 22:00;13.09.2020 22:00;droga krajowa nr 92, Tarnowo Podgórne, km 162+000, przy ul. Dzia³kowej;Noc 8h;67
wielkopolskie;Turek;D_30_000391_001;Turek, droga kraj nr 72, ul£¹kowa, gr.posesji pl. Glicensteina 1;18,502278;52,010117;Pomiar w trybie art.175 ust.1 Poœ (pomiary okresowe);21.09.2020 22:00;22.09.2020 22:00;droga krajowa nr 72 w Turku, odc. Kruszyñskiego-Glicensteina;Dzieñ 16h;66,1
wielkopolskie;Turek;D_30_000391_001;Turek, droga kraj nr 72, ul£¹kowa, gr.posesji pl. Glicensteina 1;18,502278;52,010117;Pomiar w trybie art.175 ust.1 Poœ (pomiary okresowe);21.09.2020 22:00;22.09.2020 22:00;droga krajowa nr 72 w Turku, odc. Kruszyñskiego-Glicensteina;Noc 8h;60,5
wielkopolskie;Wierzyce;D_30_000376_001;Wierzyce, na wys, dz. 186/1, teren drogi S-5;17,400731;52,465394;Pomiar w trybie art.175 ust.1 Poœ (pomiary okresowe);02.06.2020 22:00;03.06.2020 22:00;droga krajowa S-5, odc. Wierzyce-Chwia³kówko (pomiedzy w. Czerniejewo i w.£ubowo);Dzieñ 16h;74,3
wielkopolskie;Wierzyce;D_30_000376_001;Wierzyce, na wys, dz. 186/1, teren drogi S-5;17,400731;52,465394;Pomiar w trybie art.175 ust.1 Poœ (pomiary okresowe);02.06.2020 22:00;03.06.2020 22:00;droga krajowa S-5, odc. Wierzyce-Chwia³kówko (pomiedzy w. Czerniejewo i w.£ubowo);Noc 8h;69,8
wielkopolskie;Wolsztyn;D_30_000388_001;Wolsztyn, droga krajowa nr 32, km 107+700, rejon ¯eromskiego 19;16,121983;52,108467;Pomiar w trybie art.175 ust.1 Poœ (pomiary okresowe);25.08.2020 06:00;26.08.2020 06:00;droga krajowa nr 32 w Wolsztynie, km 107+700;Dzieñ 16h;65,5
wielkopolskie;Wolsztyn;D_30_000388_001;Wolsztyn, droga krajowa nr 32, km 107+700, rejon ¯eromskiego 19;16,121983;52,108467;Pomiar w trybie art.175 ust.1 Poœ (pomiary okresowe);25.08.2020 06:00;26.08.2020 06:00;droga krajowa nr 32 w Wolsztynie, km 107+700;Noc 8h;58,8
wielkopolskie;Zakrzewo;D_30_000164_002;Zakrzewo, droga S-11,odc. Olszynowa-Zacisze,  ul.Pasjonatów 65, km 20+000;16,738639;52,393758;Pomiar w trybie art.175 ust.1 Poœ (pomiary okresowe);08.09.2020 22:00;09.09.2020 22:00;droga krajowa S-11, odc. wêze³ Poznañ £awica (Zakrzewo) - wêze³ Poznañ Skórzewo (D¹brówka), Zakrzewo, odc. ul. Olszynowa-wys. ul. Owsianej;Dzieñ 16h;79,1
wielkopolskie;Zakrzewo;D_30_000164_002;Zakrzewo, droga S-11,odc. Olszynowa-Zacisze,  ul.Pasjonatów 65, km 20+000;16,738639;52,393758;Pomiar w trybie art.175 ust.1 Poœ (pomiary okresowe);08.09.2020 22:00;09.09.2020 22:00;droga krajowa S-11, odc. wêze³ Poznañ £awica (Zakrzewo) - wêze³ Poznañ Skórzewo (D¹brówka), Zakrzewo, odc. ul. Olszynowa-wys. ul. Owsianej;Noc 8h;74,4
wielkopolskie;Z³otów;D_30_000402_001;P2-Z³otów-Mickiewicza 10;17,039306;53,362194;Pañstwowy monitoring œrodowiska, art. 26 Poœ;04.06.2020 06:00;17.11.2020 06:00;droga wojewódzka nr 188, pomiêdzy Rondem Harcerzy Zlotowszczyzny a Rondem z ul. Aleja Piasta i Wojska Polskiego;Dzieñ 12h;59,2
wielkopolskie;Z³otów;D_30_000402_001;P2-Z³otów-Mickiewicza 10;17,039306;53,362194;Pañstwowy monitoring œrodowiska, art. 26 Poœ;04.06.2020 06:00;17.11.2020 06:00;droga wojewódzka nr 188, pomiêdzy Rondem Harcerzy Zlotowszczyzny a Rondem z ul. Aleja Piasta i Wojska Polskiego;Dzieñ 12h;59,7
wielkopolskie;Z³otów;D_30_000402_001;P2-Z³otów-Mickiewicza 10;17,039306;53,362194;Pañstwowy monitoring œrodowiska, art. 26 Poœ;04.06.2020 06:00;17.11.2020 06:00;droga wojewódzka nr 188, pomiêdzy Rondem Harcerzy Zlotowszczyzny a Rondem z ul. Aleja Piasta i Wojska Polskiego;Dzieñ 12h;61,3
wielkopolskie;Z³otów;D_30_000402_001;P2-Z³otów-Mickiewicza 10;17,039306;53,362194;Pañstwowy monitoring œrodowiska, art. 26 Poœ;04.06.2020 06:00;17.11.2020 06:00;droga wojewódzka nr 188, pomiêdzy Rondem Harcerzy Zlotowszczyzny a Rondem z ul. Aleja Piasta i Wojska Polskiego;Dzieñ 12h;62,2
wielkopolskie;Z³otów;D_30_000402_001;P2-Z³otów-Mickiewicza 10;17,039306;53,362194;Pañstwowy monitoring œrodowiska, art. 26 Poœ;04.06.2020 06:00;17.11.2020 06:00;droga wojewódzka nr 188, pomiêdzy Rondem Harcerzy Zlotowszczyzny a Rondem z ul. Aleja Piasta i Wojska Polskiego;Dzieñ 12h;63
wielkopolskie;Z³otów;D_30_000402_001;P2-Z³otów-Mickiewicza 10;17,039306;53,362194;Pañstwowy monitoring œrodowiska, art. 26 Poœ;04.06.2020 06:00;17.11.2020 06:00;droga wojewódzka nr 188, pomiêdzy Rondem Harcerzy Zlotowszczyzny a Rondem z ul. Aleja Piasta i Wojska Polskiego;Dzieñ 12h;64,1
wielkopolskie;Z³otów;D_30_000402_001;P2-Z³otów-Mickiewicza 10;17,039306;53,362194;Pañstwowy monitoring œrodowiska, art. 26 Poœ;04.06.2020 06:00;17.11.2020 06:00;droga wojewódzka nr 188, pomiêdzy Rondem Harcerzy Zlotowszczyzny a Rondem z ul. Aleja Piasta i Wojska Polskiego;Dzieñ 12h;64,2
wielkopolskie;Z³otów;D_30_000402_001;P2-Z³otów-Mickiewicza 10;17,039306;53,362194;Pañstwowy monitoring œrodowiska, art. 26 Poœ;04.06.2020 06:00;17.11.2020 06:00;droga wojewódzka nr 188, pomiêdzy Rondem Harcerzy Zlotowszczyzny a Rondem z ul. Aleja Piasta i Wojska Polskiego;Dzieñ 12h;65,4
wielkopolskie;Z³otów;D_30_000402_001;P2-Z³otów-Mickiewicza 10;17,039306;53,362194;Pañstwowy monitoring œrodowiska, art. 26 Poœ;04.06.2020 06:00;17.11.2020 06:00;droga wojewódzka nr 188, pomiêdzy Rondem Harcerzy Zlotowszczyzny a Rondem z ul. Aleja Piasta i Wojska Polskiego;Dzieñ 16h;59,4
wielkopolskie;Z³otów;D_30_000402_001;P2-Z³otów-Mickiewicza 10;17,039306;53,362194;Pañstwowy monitoring œrodowiska, art. 26 Poœ;04.06.2020 06:00;17.11.2020 06:00;droga wojewódzka nr 188, pomiêdzy Rondem Harcerzy Zlotowszczyzny a Rondem z ul. Aleja Piasta i Wojska Polskiego;Dzieñ 16h;59,5
wielkopolskie;Z³otów;D_30_000402_001;P2-Z³otów-Mickiewicza 10;17,039306;53,362194;Pañstwowy monitoring œrodowiska, art. 26 Poœ;04.06.2020 06:00;17.11.2020 06:00;droga wojewódzka nr 188, pomiêdzy Rondem Harcerzy Zlotowszczyzny a Rondem z ul. Aleja Piasta i Wojska Polskiego;Dzieñ 16h;61,1
wielkopolskie;Z³otów;D_30_000402_001;P2-Z³otów-Mickiewicza 10;17,039306;53,362194;Pañstwowy monitoring œrodowiska, art. 26 Poœ;04.06.2020 06:00;17.11.2020 06:00;droga wojewódzka nr 188, pomiêdzy Rondem Harcerzy Zlotowszczyzny a Rondem z ul. Aleja Piasta i Wojska Polskiego;Dzieñ 16h;61,7
wielkopolskie;Z³otów;D_30_000402_001;P2-Z³otów-Mickiewicza 10;17,039306;53,362194;Pañstwowy monitoring œrodowiska, art. 26 Poœ;04.06.2020 06:00;17.11.2020 06:00;droga wojewódzka nr 188, pomiêdzy Rondem Harcerzy Zlotowszczyzny a Rondem z ul. Aleja Piasta i Wojska Polskiego;Dzieñ 16h;62,6
wielkopolskie;Z³otów;D_30_000402_001;P2-Z³otów-Mickiewicza 10;17,039306;53,362194;Pañstwowy monitoring œrodowiska, art. 26 Poœ;04.06.2020 06:00;17.11.2020 06:00;droga wojewódzka nr 188, pomiêdzy Rondem Harcerzy Zlotowszczyzny a Rondem z ul. Aleja Piasta i Wojska Polskiego;Dzieñ 16h;63,4
wielkopolskie;Z³otów;D_30_000402_001;P2-Z³otów-Mickiewicza 10;17,039306;53,362194;Pañstwowy monitoring œrodowiska, art. 26 Poœ;04.06.2020 06:00;17.11.2020 06:00;droga wojewódzka nr 188, pomiêdzy Rondem Harcerzy Zlotowszczyzny a Rondem z ul. Aleja Piasta i Wojska Polskiego;Dzieñ 16h;63,6
wielkopolskie;Z³otów;D_30_000402_001;P2-Z³otów-Mickiewicza 10;17,039306;53,362194;Pañstwowy monitoring œrodowiska, art. 26 Poœ;04.06.2020 06:00;17.11.2020 06:00;droga wojewódzka nr 188, pomiêdzy Rondem Harcerzy Zlotowszczyzny a Rondem z ul. Aleja Piasta i Wojska Polskiego;Dzieñ 16h;64,7
wielkopolskie;Z³otów;D_30_000402_001;P2-Z³otów-Mickiewicza 10;17,039306;53,362194;Pañstwowy monitoring œrodowiska, art. 26 Poœ;04.06.2020 06:00;17.11.2020 06:00;droga wojewódzka nr 188, pomiêdzy Rondem Harcerzy Zlotowszczyzny a Rondem z ul. Aleja Piasta i Wojska Polskiego;Noc 8h;53,3
wielkopolskie;Z³otów;D_30_000402_001;P2-Z³otów-Mickiewicza 10;17,039306;53,362194;Pañstwowy monitoring œrodowiska, art. 26 Poœ;04.06.2020 06:00;17.11.2020 06:00;droga wojewódzka nr 188, pomiêdzy Rondem Harcerzy Zlotowszczyzny a Rondem z ul. Aleja Piasta i Wojska Polskiego;Noc 8h;54
wielkopolskie;Z³otów;D_30_000402_001;P2-Z³otów-Mickiewicza 10;17,039306;53,362194;Pañstwowy monitoring œrodowiska, art. 26 Poœ;04.06.2020 06:00;17.11.2020 06:00;droga wojewódzka nr 188, pomiêdzy Rondem Harcerzy Zlotowszczyzny a Rondem z ul. Aleja Piasta i Wojska Polskiego;Noc 8h;54,1
wielkopolskie;Z³otów;D_30_000402_001;P2-Z³otów-Mickiewicza 10;17,039306;53,362194;Pañstwowy monitoring œrodowiska, art. 26 Poœ;04.06.2020 06:00;17.11.2020 06:00;droga wojewódzka nr 188, pomiêdzy Rondem Harcerzy Zlotowszczyzny a Rondem z ul. Aleja Piasta i Wojska Polskiego;Noc 8h;54,5
wielkopolskie;Z³otów;D_30_000402_001;P2-Z³otów-Mickiewicza 10;17,039306;53,362194;Pañstwowy monitoring œrodowiska, art. 26 Poœ;04.06.2020 06:00;17.11.2020 06:00;droga wojewódzka nr 188, pomiêdzy Rondem Harcerzy Zlotowszczyzny a Rondem z ul. Aleja Piasta i Wojska Polskiego;Noc 8h;55
wielkopolskie;Z³otów;D_30_000402_001;P2-Z³otów-Mickiewicza 10;17,039306;53,362194;Pañstwowy monitoring œrodowiska, art. 26 Poœ;04.06.2020 06:00;17.11.2020 06:00;droga wojewódzka nr 188, pomiêdzy Rondem Harcerzy Zlotowszczyzny a Rondem z ul. Aleja Piasta i Wojska Polskiego;Noc 8h;55,7
wielkopolskie;Z³otów;D_30_000402_001;P2-Z³otów-Mickiewicza 10;17,039306;53,362194;Pañstwowy monitoring œrodowiska, art. 26 Poœ;04.06.2020 06:00;17.11.2020 06:00;droga wojewódzka nr 188, pomiêdzy Rondem Harcerzy Zlotowszczyzny a Rondem z ul. Aleja Piasta i Wojska Polskiego;Noc 8h;55,9
wielkopolskie;Z³otów;D_30_000402_001;P2-Z³otów-Mickiewicza 10;17,039306;53,362194;Pañstwowy monitoring œrodowiska, art. 26 Poœ;04.06.2020 06:00;17.11.2020 06:00;droga wojewódzka nr 188, pomiêdzy Rondem Harcerzy Zlotowszczyzny a Rondem z ul. Aleja Piasta i Wojska Polskiego;Noc 8h;56,7
wielkopolskie;Z³otów;D_30_000402_001;P2-Z³otów-Mickiewicza 10;17,039306;53,362194;Pañstwowy monitoring œrodowiska, art. 26 Poœ;04.06.2020 06:00;17.11.2020 06:00;droga wojewódzka nr 188, pomiêdzy Rondem Harcerzy Zlotowszczyzny a Rondem z ul. Aleja Piasta i Wojska Polskiego;Wieczór 4h;58,7
wielkopolskie;Z³otów;D_30_000402_001;P2-Z³otów-Mickiewicza 10;17,039306;53,362194;Pañstwowy monitoring œrodowiska, art. 26 Poœ;04.06.2020 06:00;17.11.2020 06:00;droga wojewódzka nr 188, pomiêdzy Rondem Harcerzy Zlotowszczyzny a Rondem z ul. Aleja Piasta i Wojska Polskiego;Wieczór 4h;59,9
wielkopolskie;Z³otów;D_30_000402_001;P2-Z³otów-Mickiewicza 10;17,039306;53,362194;Pañstwowy monitoring œrodowiska, art. 26 Poœ;04.06.2020 06:00;17.11.2020 06:00;droga wojewódzka nr 188, pomiêdzy Rondem Harcerzy Zlotowszczyzny a Rondem z ul. Aleja Piasta i Wojska Polskiego;Wieczór 4h;60,2
wielkopolskie;Z³otów;D_30_000402_001;P2-Z³otów-Mickiewicza 10;17,039306;53,362194;Pañstwowy monitoring œrodowiska, art. 26 Poœ;04.06.2020 06:00;17.11.2020 06:00;droga wojewódzka nr 188, pomiêdzy Rondem Harcerzy Zlotowszczyzny a Rondem z ul. Aleja Piasta i Wojska Polskiego;Wieczór 4h;60,3
wielkopolskie;Z³otów;D_30_000402_001;P2-Z³otów-Mickiewicza 10;17,039306;53,362194;Pañstwowy monitoring œrodowiska, art. 26 Poœ;04.06.2020 06:00;17.11.2020 06:00;droga wojewódzka nr 188, pomiêdzy Rondem Harcerzy Zlotowszczyzny a Rondem z ul. Aleja Piasta i Wojska Polskiego;Wieczór 4h;60,4
wielkopolskie;Z³otów;D_30_000402_001;P2-Z³otów-Mickiewicza 10;17,039306;53,362194;Pañstwowy monitoring œrodowiska, art. 26 Poœ;04.06.2020 06:00;17.11.2020 06:00;droga wojewódzka nr 188, pomiêdzy Rondem Harcerzy Zlotowszczyzny a Rondem z ul. Aleja Piasta i Wojska Polskiego;Wieczór 4h;60,8
wielkopolskie;Z³otów;D_30_000402_001;P2-Z³otów-Mickiewicza 10;17,039306;53,362194;Pañstwowy monitoring œrodowiska, art. 26 Poœ;04.06.2020 06:00;17.11.2020 06:00;droga wojewódzka nr 188, pomiêdzy Rondem Harcerzy Zlotowszczyzny a Rondem z ul. Aleja Piasta i Wojska Polskiego;Wieczór 4h;61,1
wielkopolskie;Z³otów;D_30_000402_001;P2-Z³otów-Mickiewicza 10;17,039306;53,362194;Pañstwowy monitoring œrodowiska, art. 26 Poœ;04.06.2020 06:00;17.11.2020 06:00;droga wojewódzka nr 188, pomiêdzy Rondem Harcerzy Zlotowszczyzny a Rondem z ul. Aleja Piasta i Wojska Polskiego;Wieczór 4h;61,5
wielkopolskie;Z³otów;D_30_000403_001;P1-Z³otów-Staszica 12A;17,037778;53,356639;Pañstwowy monitoring œrodowiska, art. 26 Poœ;28.05.2020 06:00;29.05.2020 06:00;droga wojewódzka nr 188, pomiêdzy Rondem Harcerzy Zlotowszczyzny a ul. Norwida;Dzieñ 16h;65
wielkopolskie;Z³otów;D_30_000403_001;P1-Z³otów-Staszica 12A;17,037778;53,356639;Pañstwowy monitoring œrodowiska, art. 26 Poœ;28.05.2020 06:00;29.05.2020 06:00;droga wojewódzka nr 188, pomiêdzy Rondem Harcerzy Zlotowszczyzny a ul. Norwida;Noc 8h;56,3
wielkopolskie;Z³otów;D_30_000404_001;P3-Z³otów-Kujañska 19;17,06075;53,359194;Pañstwowy monitoring œrodowiska, art. 26 Poœ;11.06.2020 06:00;12.06.2020 06:00;droga wojewódzka nr 189, od ul. Za Dworcem do ul. Ogrodowej;Dzieñ 16h;62,3
wielkopolskie;Z³otów;D_30_000404_001;P3-Z³otów-Kujañska 19;17,06075;53,359194;Pañstwowy monitoring œrodowiska, art. 26 Poœ;11.06.2020 06:00;12.06.2020 06:00;droga wojewódzka nr 189, od ul. Za Dworcem do ul. Ogrodowej;Noc 8h;60,6
wielkopolskie;Z³otów;D_30_000405_001;P5-Z³otów-Jastrowska 53A;17,017417;53,368389;Pañstwowy monitoring œrodowiska, art. 26 Poœ;19.08.2020 06:00;20.08.2020 06:00;droga wojewódzka nr 189, od ul. Jeziorn¹ a ul. Gorzelnian¹;Dzieñ 16h;63,5
wielkopolskie;Z³otów;D_30_000405_001;P5-Z³otów-Jastrowska 53A;17,017417;53,368389;Pañstwowy monitoring œrodowiska, art. 26 Poœ;19.08.2020 06:00;20.08.2020 06:00;droga wojewódzka nr 189, od ul. Jeziorn¹ a ul. Gorzelnian¹;Noc 8h;56,1
wielkopolskie;Z³otów;D_30_000406_001;P4-Z³otów-Chojnicka 36;17,052667;53,372028;Pañstwowy monitoring œrodowiska, art. 26 Poœ;26.08.2020 06:00;27.08.2020 06:00;droga wojewódzka nr 189, od ul. Jana Kocika do ul. Rzemieœlniczej;Dzieñ 16h;65,2
wielkopolskie;Z³otów;D_30_000406_001;P4-Z³otów-Chojnicka 36;17,052667;53,372028;Pañstwowy monitoring œrodowiska, art. 26 Poœ;26.08.2020 06:00;27.08.2020 06:00;droga wojewódzka nr 189, od ul. Jana Kocika do ul. Rzemieœlniczej;Noc 8h;58,6
wielkopolskie;Œmi³owo;D_30_000107_002;Œmi³owo, ul. Pilska 9, dr. kraj. nr 10, km 190+586 PPH07;16,922361;53,136672;Pomiar w trybie art.175 ust.1 Poœ (pomiary okresowe);19.05.2020 22:00;20.05.2020 22:00;droga krajowa nr 10, w Œmi³owie;Dzieñ 16h;68,9
wielkopolskie;Œmi³owo;D_30_000107_002;Œmi³owo, ul. Pilska 9, dr. kraj. nr 10, km 190+586 PPH07;16,922361;53,136672;Pomiar w trybie art.175 ust.1 Poœ (pomiary okresowe);19.05.2020 22:00;20.05.2020 22:00;droga krajowa nr 10, w Œmi³owie;Noc 8h;67,5
wielkopolskie;Daniszew;D_30_000117_002;Autostrada A2, poni¿ej Kola, na wys. Daniszewa, km 284+600, PPH1;18,594261;52,141567;Pomiar w trybie art.175 ust.1 Poœ (pomiary okresowe);09.06.2020 06:00;10.06.2020 06:00;autostrada A2, km 284+450, odc. wêze³ Ko³o- droga Daniszew-Leszcze;Dzieñ 16h;74,4
wielkopolskie;Daniszew;D_30_000117_002;Autostrada A2, poni¿ej Kola, na wys. Daniszewa, km 284+600, PPH1;18,594261;52,141567;Pomiar w trybie art.175 ust.1 Poœ (pomiary okresowe);09.06.2020 06:00;10.06.2020 06:00;autostrada A2, km 284+450, odc. wêze³ Ko³o- droga Daniszew-Leszcze;Noc 8h;71,8
wielkopolskie;Hanulin;D_30_000377_001;droga S-8, na pn od Kêpna i wsi Hanulin, km 98+453,;17,971706;51,316483;Pomiar w trybie art.175 ust.1 Poœ (pomiary okresowe);29.07.2020 22:00;30.07.2020 22:00;droga krajowa S-8,  na pn od Kêpna i wsi Hanulin, km 98+453;Dzieñ 16h;77,2
wielkopolskie;Hanulin;D_30_000377_001;droga S-8, na pn od Kêpna i wsi Hanulin, km 98+453,;17,971706;51,316483;Pomiar w trybie art.175 ust.1 Poœ (pomiary okresowe);29.07.2020 22:00;30.07.2020 22:00;droga krajowa S-8,  na pn od Kêpna i wsi Hanulin, km 98+453;Noc 8h;73,1
zachodniopomorskie;Bonin;D_32_000102_001;P7 Bonin;16,249186;54,145775;Pomiar w trybie art.175 ust.1 Poœ (pomiary okresowe);13.07.2020 23:59;14.07.2020 00:00;Bonin 51+100 L;Dzieñ 16h;72,7
zachodniopomorskie;Bonin;D_32_000102_001;P7 Bonin;16,249186;54,145775;Pomiar w trybie art.175 ust.1 Poœ (pomiary okresowe);13.07.2020 23:59;14.07.2020 00:00;Bonin 51+100 L;Noc 8h;67
zachodniopomorskie;Cybowo;D_32_000146_001;Pp. nr 1 - Cybowo;15,845072;53,295808;Pañstwowy monitoring œrodowiska, art. 26 Poœ;17.09.2020 06:00;20.09.2020 06:00;fragment drogi krajowej nr 10 (DK10) - Cybowo;Dzieñ 16h;66,8
zachodniopomorskie;Cybowo;D_32_000146_001;Pp. nr 1 - Cybowo;15,845072;53,295808;Pañstwowy monitoring œrodowiska, art. 26 Poœ;17.09.2020 06:00;20.09.2020 06:00;fragment drogi krajowej nr 10 (DK10) - Cybowo;Dzieñ 16h;69,5
zachodniopomorskie;Cybowo;D_32_000146_001;Pp. nr 1 - Cybowo;15,845072;53,295808;Pañstwowy monitoring œrodowiska, art. 26 Poœ;17.09.2020 06:00;20.09.2020 06:00;fragment drogi krajowej nr 10 (DK10) - Cybowo;Dzieñ 16h;70,4
zachodniopomorskie;Cybowo;D_32_000146_001;Pp. nr 1 - Cybowo;15,845072;53,295808;Pañstwowy monitoring œrodowiska, art. 26 Poœ;17.09.2020 06:00;20.09.2020 06:00;fragment drogi krajowej nr 10 (DK10) - Cybowo;Noc 8h;59
zachodniopomorskie;Cybowo;D_32_000146_001;Pp. nr 1 - Cybowo;15,845072;53,295808;Pañstwowy monitoring œrodowiska, art. 26 Poœ;17.09.2020 06:00;20.09.2020 06:00;fragment drogi krajowej nr 10 (DK10) - Cybowo;Noc 8h;64,9
zachodniopomorskie;Cybowo;D_32_000146_001;Pp. nr 1 - Cybowo;15,845072;53,295808;Pañstwowy monitoring œrodowiska, art. 26 Poœ;17.09.2020 06:00;20.09.2020 06:00;fragment drogi krajowej nr 10 (DK10) - Cybowo;Noc 8h;66,2
zachodniopomorskie;Dargob¹dz;D_32_000109_001;P14 Dargob¹dz;14,538194;53,873944;Pomiar w trybie art.175 ust.1 Poœ (pomiary okresowe);12.07.2020 22:00;13.07.2020 22:00;Dargob¹dz 1+550 L;Dzieñ 16h;73,1
zachodniopomorskie;Dargob¹dz;D_32_000109_001;P14 Dargob¹dz;14,538194;53,873944;Pomiar w trybie art.175 ust.1 Poœ (pomiary okresowe);12.07.2020 22:00;13.07.2020 22:00;Dargob¹dz 1+550 L;Noc 8h;67,7
zachodniopomorskie;Dar³owo;D_32_000144_001;P1 Dar³owo;16,408833;54,409333;Pomiar w trybie art.175 ust.1 Poœ (pomiary okresowe);29.09.2020 13:00;30.09.2020 13:00;Aleja Wojska Polskiego - ul. Przemys³owa;Dzieñ 16h;57,1
zachodniopomorskie;Dar³owo;D_32_000144_001;P1 Dar³owo;16,408833;54,409333;Pomiar w trybie art.175 ust.1 Poœ (pomiary okresowe);29.09.2020 13:00;30.09.2020 13:00;Aleja Wojska Polskiego - ul. Przemys³owa;Noc 8h;46
zachodniopomorskie;Drawsko Pomorskie;D_32_000110_001;P3 Drawsko Pomorskie;15,831056;53,525611;Pañstwowy monitoring œrodowiska, art. 26 Poœ;01.01.2020 00:00;31.12.2020 00:01;ul. Z³ocieniecka, Drawsko Pomorskie;Dzieñ 12h;60,9
zachodniopomorskie;Drawsko Pomorskie;D_32_000110_001;P3 Drawsko Pomorskie;15,831056;53,525611;Pañstwowy monitoring œrodowiska, art. 26 Poœ;01.01.2020 00:00;31.12.2020 00:01;ul. Z³ocieniecka, Drawsko Pomorskie;Dzieñ 12h;61,4
zachodniopomorskie;Drawsko Pomorskie;D_32_000110_001;P3 Drawsko Pomorskie;15,831056;53,525611;Pañstwowy monitoring œrodowiska, art. 26 Poœ;01.01.2020 00:00;31.12.2020 00:01;ul. Z³ocieniecka, Drawsko Pomorskie;Dzieñ 12h;62,4
zachodniopomorskie;Drawsko Pomorskie;D_32_000110_001;P3 Drawsko Pomorskie;15,831056;53,525611;Pañstwowy monitoring œrodowiska, art. 26 Poœ;01.01.2020 00:00;31.12.2020 00:01;ul. Z³ocieniecka, Drawsko Pomorskie;Dzieñ 12h;62,8
zachodniopomorskie;Drawsko Pomorskie;D_32_000110_001;P3 Drawsko Pomorskie;15,831056;53,525611;Pañstwowy monitoring œrodowiska, art. 26 Poœ;01.01.2020 00:00;31.12.2020 00:01;ul. Z³ocieniecka, Drawsko Pomorskie;Dzieñ 12h;63,5
zachodniopomorskie;Drawsko Pomorskie;D_32_000110_001;P3 Drawsko Pomorskie;15,831056;53,525611;Pañstwowy monitoring œrodowiska, art. 26 Poœ;01.01.2020 00:00;31.12.2020 00:01;ul. Z³ocieniecka, Drawsko Pomorskie;Dzieñ 12h;64,8
zachodniopomorskie;Drawsko Pomorskie;D_32_000110_001;P3 Drawsko Pomorskie;15,831056;53,525611;Pañstwowy monitoring œrodowiska, art. 26 Poœ;01.01.2020 00:00;31.12.2020 00:01;ul. Z³ocieniecka, Drawsko Pomorskie;Dzieñ 12h;65,4
zachodniopomorskie;Drawsko Pomorskie;D_32_000110_001;P3 Drawsko Pomorskie;15,831056;53,525611;Pañstwowy monitoring œrodowiska, art. 26 Poœ;01.01.2020 00:00;31.12.2020 00:01;ul. Z³ocieniecka, Drawsko Pomorskie;Dzieñ 12h;65,7
zachodniopomorskie;Drawsko Pomorskie;D_32_000110_001;P3 Drawsko Pomorskie;15,831056;53,525611;Pañstwowy monitoring œrodowiska, art. 26 Poœ;01.01.2020 00:00;31.12.2020 00:01;ul. Z³ocieniecka, Drawsko Pomorskie;Dzieñ 12h;65,9
zachodniopomorskie;Drawsko Pomorskie;D_32_000110_001;P3 Drawsko Pomorskie;15,831056;53,525611;Pañstwowy monitoring œrodowiska, art. 26 Poœ;01.01.2020 00:00;31.12.2020 00:01;ul. Z³ocieniecka, Drawsko Pomorskie;Dzieñ 12h;66,1
