"iso_code","continent","location","date","total_cases","new_cases","new_cases_smoothed","total_deaths","new_deaths","new_deaths_smoothed","total_cases_per_million","new_cases_per_million","new_cases_smoothed_per_million","total_deaths_per_million","new_deaths_per_million","new_deaths_smoothed_per_million","reproduction_rate","icu_patients","icu_patients_per_million","hosp_patients","hosp_patients_per_million","weekly_icu_admissions","weekly_icu_admissions_per_million","weekly_hosp_admissions","weekly_hosp_admissions_per_million","new_tests","total_tests","total_tests_per_thousand","new_tests_per_thousand","new_tests_smoothed","new_tests_smoothed_per_thousand","positive_rate","tests_per_case","tests_units","total_vaccinations","people_vaccinated","people_fully_vaccinated","total_boosters","new_vaccinations","new_vaccinations_smoothed","total_vaccinations_per_hundred","people_vaccinated_per_hundred","people_fully_vaccinated_per_hundred","total_boosters_per_hundred","new_vaccinations_smoothed_per_million","new_people_vaccinated_smoothed","new_people_vaccinated_smoothed_per_hundred","stringency_index","population","population_density","median_age","aged_65_older","aged_70_older","gdp_per_capita","extreme_poverty","cardiovasc_death_rate","diabetes_prevalence","female_smokers","male_smokers","handwashing_facilities","hospital_beds_per_thousand","life_expectancy","human_development_index","excess_mortality_cumulative_absolute","excess_mortality_cumulative","excess_mortality","excess_mortality_cumulative_per_million"
"RUS","Europe","Russia",2021-11-20,9135149,35896,36263.286,257891,1222,1210.857,62607.24,246.011,248.528,1767.442,8.375,8.299,0.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,528887,3.625,0.0686,14.6,"tests performed",119759585,63496542,53578117,NA,1680955,938985,82.08,43.52,36.72,NA,6435,419224,0.287,60.65,145912022,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,NA,8.05,72.58,0.824,NA,NA,NA,NA
"RUS","Europe","Russia",2021-11-21,9170898,35749,35996,259107,1216,1214,62852.244,245.004,246.697,1775.776,8.334,8.32,0.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,531544,3.643,0.0677,14.8,"tests performed",NA,NA,NA,NA,NA,882305,NA,NA,NA,NA,6047,375859,0.258,60.65,145912022,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,NA,8.05,72.58,0.824,NA,NA,NA,NA
"RUS","Europe","Russia",2021-11-22,9205431,34533,35613.571,260319,1212,1217.571,63088.914,236.67,244.076,1784.082,8.306,8.345,0.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,534200,3.661,0.0667,15,"tests performed",120606667,64095828,53952851,3470927,NA,863442,82.66,43.93,36.98,2.38,5918,367727,0.252,60.65,145912022,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,NA,8.05,72.58,0.824,NA,NA,NA,NA
"RUS","Europe","Russia",2021-11-23,9238330,32899,35226,261526,1207,1216.714,63314.385,225.471,241.419,1792.354,8.272,8.339,0.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,565345,3.875,0.0623,16,"tests performed",120994368,64318312,54086860,3503150,387701,802913,82.92,44.08,37.07,2.4,5503,338045,0.232,60.65,145912022,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,NA,8.05,72.58,0.824,NA,NA,NA,NA
"RUS","Europe","Russia",2021-11-24,9270885,32555,34817.429,262733,1207,1214.857,63537.499,223.114,238.619,1800.626,8.272,8.326,0.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,572991,3.927,0.0608,16.5,"tests performed",122045399,64765694,54621506,3629573,1051031,774139,83.64,44.39,37.43,2.49,5306,310205,0.213,60.65,145912022,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,NA,8.05,72.58,0.824,NA,NA,NA,NA
"RUS","Europe","Russia",2021-11-25,9303751,32866,34347.571,263934,1201,1212.286,63762.745,225.245,235.399,1808.857,8.231,8.308,0.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,222989343,1528.245,NA,580638,3.979,0.0592,16.9,"tests performed",123052164,65248010,54934982,3841079,1006765,814196,84.33,44.72,37.65,2.63,5580,336633,0.231,60.65,145912022,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,NA,8.05,72.58,0.824,NA,NA,NA,NA
"RUS","Europe","Russia",2021-11-26,9337575,33824,34046,265134,1200,1209.286,63994.556,231.811,233.332,1817.081,8.224,8.288,0.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,574339,3.936,0.0593,16.9,"tests performed",124400024,65851463,55492951,4112854,1347860,903056,85.26,45.13,38.03,2.82,6189,366757,0.251,60.65,145912022,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,NA,8.05,72.58,0.824,NA,NA,NA,NA
"RUS","Europe","Russia",2021-11-27,9370694,33119,33649.286,266337,1203,1206.571,64221.535,226.979,230.614,1825.326,8.245,8.269,0.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,560394,3.841,0.06,16.7,"tests performed",125089189,66011769,55964877,4172664,689165,761372,85.73,45.24,38.36,2.86,5218,359318,0.246,60.65,145912022,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,NA,8.05,72.58,0.824,NA,NA,NA,NA
"RUS","Europe","Russia",2021-11-28,9403480,32786,33226,267527,1190,1202.857,64446.232,224.697,227.713,1833.482,8.156,8.244,0.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,546449,3.745,0.0608,16.4,"tests performed",125594890,66201198,56115075,4301470,505701,773109,86.08,45.37,38.46,2.95,5298,343573,0.235,60.65,145912022,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,NA,8.05,72.58,0.824,NA,NA,NA,NA
"RUS","Europe","Russia",2021-11-29,9436650,33170,33031.286,268705,1178,1198,64673.561,227.329,226.378,1841.555,8.073,8.21,0.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,224952019,1541.696,NA,532504,3.649,0.062,16.1,"tests performed",125895413,66258615,56353454,4306977,300523,755535,86.28,45.41,38.62,2.95,5178,308970,0.212,60.65,145912022,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,NA,8.05,72.58,0.824,NA,NA,NA,NA
"RUS","Europe","Russia",2021-11-30,9468640,31990,32901.429,269900,1195,1196.286,64892.802,219.242,225.488,1849.745,8.19,8.199,0.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,537246,3.682,0.0612,16.3,"tests performed",126818133,66738623,56681192,4422166,922720,831966,86.91,45.74,38.85,3.03,5702,345759,0.237,60.65,145912022,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,NA,8.05,72.58,0.824,984309.3,29.1,83.46,6745.90953170397
"RUS","Europe","Russia",2021-12-01,9500836,32196,32850.143,271091,1191,1194,65113.456,220.654,225.137,1857.907,8.162,8.183,0.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,541987,3.714,0.0606,16.5,"tests performed",127545634,67012949,57037594,4521001,727501,785748,87.41,45.93,39.09,3.1,5385,321036,0.22,60.65,145912022,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,NA,8.05,72.58,0.824,NA,NA,NA,NA
"RUS","Europe","Russia",2021-12-02,9533593,32757,32834.571,272279,1188,1192.143,65337.954,224.498,225.03,1866.049,8.142,8.17,0.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,226816446,1554.474,NA,546729,3.747,0.0601,16.7,"tests performed",128446301,67264113,57592114,4616686,900667,770591,88.03,46.1,39.47,3.16,5281,288015,0.197,60.65,145912022,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,NA,8.05,72.58,0.824,NA,NA,NA,NA
"RUS","Europe","Russia",2021-12-03,9565909,32316,32619.143,273463,1184,1189.857,65559.43,221.476,223.553,1874.164,8.114,8.155,0.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,556884,3.817,0.0586,17.1,"tests performed",128989824,67472564,57873182,4671320,543523,655686,88.4,46.24,39.66,3.2,4494,231586,0.159,60.65,145912022,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,NA,8.05,72.58,0.824,NA,NA,NA,NA
"RUS","Europe","Russia",2021-12-04,9598283,32374,32512.714,274648,1185,1187.286,65781.303,221.873,222.824,1882.285,8.121,8.137,0.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,567039,3.886,0.0573,17.4,"tests performed",130265618,67991712,58480065,4821751,1275794,739490,89.28,46.6,40.08,3.3,5068,282849,0.194,NA,145912022,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,NA,8.05,72.58,0.824,NA,NA,NA,NA
"RUS","Europe","Russia",2021-12-05,9630296,32013,32402.286,275824,1176,1185.286,66000.703,219.399,222.067,1890.345,8.06,8.123,0.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,228501710,1566.024,NA,577194,3.956,0.0561,17.8,"tests performed",130634456,68029825,58695024,4937582,368838,719938,89.53,46.62,40.23,3.38,4934,261232,0.179,NA,145912022,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,NA,8.05,72.58,0.824,NA,NA,NA,NA
"RUS","Europe","Russia",2021-12-06,9661865,31569,32173.571,276979,1155,1182,66217.059,216.356,220.5,1898.26,7.916,8.101,0.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,563114,3.859,0.0571,17.5,"tests performed",130819682,68105369,58798583,NA,185226,703467,89.66,46.68,40.3,NA,4821,263822,0.181,NA,145912022,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,NA,8.05,72.58,0.824,NA,NA,NA,NA
"RUS","Europe","Russia",2021-12-07,9692411,30546,31967.286,278131,1152,1175.857,66426.405,209.345,219.086,1906.155,7.895,8.059,0.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,229285917,1571.398,NA,530346,3.635,0.0603,16.6,"tests performed",131619470,68551654,59156207,4940707,799788,685905,90.2,46.98,40.54,3.39,4701,259004,0.178,NA,145912022,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,NA,8.05,72.58,0.824,NA,NA,NA,NA
"RUS","Europe","Russia",2021-12-08,9722639,30228,31686.143,279280,1149,1169.857,66633.57,207.166,217.159,1914.03,7.875,8.018,0.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,527311,3.614,0.0601,16.6,"tests performed",132527425,68774204,59561710,5292036,907955,711684,90.83,47.13,40.82,3.63,4877,251608,0.172,NA,145912022,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,NA,8.05,72.58,0.824,NA,NA,NA,NA
"RUS","Europe","Russia",2021-12-09,9752340,29701,31249.571,280427,1147,1164,66837.125,203.554,214.167,1921.891,7.861,7.977,0.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,230486373,1579.626,NA,524275,3.593,0.0596,16.8,"tests performed",133166979,68953540,59977765,5337424,639554,674383,91.27,47.26,41.11,3.66,4622,241347,0.165,NA,145912022,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,NA,8.05,72.58,0.824,NA,NA,NA,NA
"RUS","Europe","Russia",2021-12-10,9782723,30383,30973.429,281571,1144,1158.286,67045.353,208.228,212.275,1929.731,7.84,7.938,0.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,520922,3.57,0.0595,16.8,"tests performed",133518815,69112801,60157863,5349901,351836,646999,91.51,47.37,41.23,3.67,4434,234320,0.161,NA,145912022,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,NA,8.05,72.58,0.824,NA,NA,NA,NA
"RUS","Europe","Russia",2021-12-11,9812538,29815,30607.857,282713,1142,1152.143,67249.688,204.335,209.769,1937.558,7.827,7.896,0.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,517568,3.547,0.0591,16.9,"tests performed",135154593,69738785,60962126,5557942,1635778,698425,92.63,47.8,41.78,3.81,4787,249582,0.171,NA,145912022,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,NA,8.05,72.58,0.824,NA,NA,NA,NA
"RUS","Europe","Russia",2021-12-12,9842021,29483,30246.429,283815,1102,1141.571,67451.748,202.06,207.292,1945.11,7.552,7.824,0.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,232101215,1590.693,NA,514215,3.524,0.0588,17,"tests performed",135853932,70013461,61370296,5652586,699339,745639,93.11,47.98,42.06,3.87,5110,283377,0.194,NA,145912022,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,NA,8.05,72.58,0.824,NA,NA,NA,NA
"RUS","Europe","Russia",2021-12-13,9871229,29208,29909.143,284909,1094,1132.857,67651.924,200.175,204.981,1952.608,7.498,7.764,0.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,527370,3.614,0.0567,17.6,"tests performed",136087233,70173142,61430028,5666474,233301,752507,93.27,48.09,42.1,3.88,5157,295396,0.202,NA,145912022,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,NA,8.05,72.58,0.824,NA,NA,NA,NA
"RUS","Europe","Russia",2021-12-14,9899139,27910,29532.571,286023,1114,1127.429,67843.203,191.28,202.4,1960.243,7.635,7.727,0.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,540525,3.704,0.0546,18.3,"tests performed",136967659,70522059,61831699,5797897,880426,764027,93.87,48.33,42.38,3.97,5236,281486,0.193,NA,145912022,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,NA,8.05,72.58,0.824,NA,NA,NA,NA
"RUS","Europe","Russia",2021-12-15,9927150,28011,29215.857,287135,1112,1122.143,68035.175,191.972,200.229,1967.864,7.621,7.691,0.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,523948,3.591,0.0558,17.9,"tests performed",137318696,70658248,62023593,5821660,351037,684467,94.11,48.43,42.51,3.99,4691,269149,0.184,NA,145912022,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,NA,8.05,72.58,0.824,NA,NA,NA,NA
"RUS","Europe","Russia",2021-12-16,9955308,28158,28995.429,288240,1105,1116.143,68228.155,192.979,198.719,1975.437,7.573,7.649,0.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,234037966,1603.966,NA,507370,3.477,0.0571,17.5,"tests performed",137430959,70712208,62075414,5828561,112263,609140,94.19,48.46,42.54,3.99,4175,251238,0.172,NA,145912022,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,NA,8.05,72.58,0.824,NA,NA,NA,NA
"SMR","Europe","San Marino",2021-09-02,5345,14,5.714,90,0,0,157159.659,411.644,168.018,2646.281,0,0,0.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,294,14,0.041,50,34010,556.667,NA,NA,NA,56861.47,NA,NA,5.64,NA,NA,NA,3.8,84.97,NA,NA,NA,NA,NA
"SMR","Europe","San Marino",2021-09-03,5345,0,4.429,90,0,0,157159.659,0,130.214,2646.281,0,0,0.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA,323,14,0.041,50,34010,556.667,NA,NA,NA,56861.47,NA,NA,5.64,NA,NA,NA,3.8,84.97,NA,NA,NA,NA,NA
"SMR","Europe","San Marino",2021-09-04,5345,0,4.429,90,0,0,157159.659,0,130.214,2646.281,0,0,0.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA,323,14,0.041,50,34010,556.667,NA,NA,NA,56861.47,NA,NA,5.64,NA,NA,NA,3.8,84.97,NA,NA,NA,NA,NA
"SMR","Europe","San Marino",2021-09-05,5345,0,4.429,90,0,0,157159.659,0,130.214,2646.281,0,0,0.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46562,NA,NA,NA,NA,11,136.91,NA,NA,NA,323,14,0.041,50,34010,556.667,NA,NA,NA,56861.47,NA,NA,5.64,NA,NA,NA,3.8,84.97,NA,NA,NA,NA,NA
"SMR","Europe","San Marino",2021-09-06,5345,0,3.429,90,0,0,157159.659,0,100.811,2646.281,0,0,0.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,235,14,0.041,50,34010,556.667,NA,NA,NA,56861.47,NA,NA,5.64,NA,NA,NA,3.8,84.97,NA,NA,NA,NA,NA
"SMR","Europe","San Marino",2021-09-07,5351,6,2.857,90,0,0,157336.078,176.419,84.009,2646.281,0,0,0.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,118,14,0.041,50,34010,556.667,NA,NA,NA,56861.47,NA,NA,5.64,NA,NA,NA,3.8,84.97,NA,NA,NA,NA,NA
"SMR","Europe","San Marino",2021-09-08,5358,7,3.857,90,0,0,157541.899,205.822,113.412,2646.281,0,0,0.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46564,NA,NA,NA,NA,1,136.91,NA,NA,NA,29,14,0.041,50,34010,556.667,NA,NA,NA,56861.47,NA,NA,5.64,NA,NA,NA,3.8,84.97,NA,NA,NA,NA,NA
"SMR","Europe","San Marino",2021-09-09,5366,8,3,90,0,0,157777.124,235.225,88.209,2646.281,0,0,0.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46573,NA,NA,NA,9,2,136.94,NA,NA,NA,59,14,0.041,50,34010,556.667,NA,NA,NA,56861.47,NA,NA,5.64,NA,NA,NA,3.8,84.97,NA,NA,NA,NA,NA
"SMR","Europe","San Marino",2021-09-10,5373,7,4,90,0,0,157982.946,205.822,117.612,2646.281,0,0,0.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,NA,NA,NA,NA,412,14,0.041,50,34010,556.667,NA,NA,NA,56861.47,NA,NA,5.64,NA,NA,NA,3.8,84.97,NA,NA,NA,NA,NA
"SMR","Europe","San Marino",2021-09-11,5373,0,4,90,0,0,157982.946,0,117.612,2646.281,0,0,0.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,NA,NA,NA,NA,764,14,0.041,50,34010,556.667,NA,NA,NA,56861.47,NA,NA,5.64,NA,NA,NA,3.8,84.97,NA,NA,NA,NA,NA
"SMR","Europe","San Marino",2021-09-12,5373,0,4,90,0,0,157982.946,0,117.612,2646.281,0,0,0.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38,NA,NA,NA,NA,1117,14,0.041,50,34010,556.667,NA,NA,NA,56861.47,NA,NA,5.64,NA,NA,NA,3.8,84.97,NA,NA,NA,NA,NA
"SMR","Europe","San Marino",2021-09-13,5388,15,6.143,90,0,0,158423.993,441.047,180.619,2646.281,0,0,0.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46917,NA,NA,NA,NA,51,137.95,NA,NA,NA,1500,14,0.041,50,34010,556.667,NA,NA,NA,56861.47,NA,NA,5.64,NA,NA,NA,3.8,84.97,NA,NA,NA,NA,NA
"SMR","Europe","San Marino",2021-09-14,5399,11,6.857,90,0,0,158747.427,323.434,201.621,2646.281,0,0,0.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53,NA,NA,NA,NA,1558,14,0.041,50,34010,556.667,NA,NA,NA,56861.47,NA,NA,5.64,NA,NA,NA,3.8,84.97,NA,NA,NA,NA,NA
"SMR","Europe","San Marino",2021-09-15,5402,3,6.286,90,0,0,158835.637,88.209,184.82,2646.281,0,0,0.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55,NA,NA,NA,NA,1617,14,0.041,50,34010,556.667,NA,NA,NA,56861.47,NA,NA,5.64,NA,NA,NA,3.8,84.97,NA,NA,NA,NA,NA
"SMR","Europe","San Marino",2021-09-16,5408,6,6,90,0,0,159012.055,176.419,176.419,2646.281,0,0,0.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56,NA,NA,NA,NA,1647,14,0.041,50,34010,556.667,NA,NA,NA,56861.47,NA,NA,5.64,NA,NA,NA,3.8,84.97,NA,NA,NA,NA,NA
"SMR","Europe","San Marino",2021-09-17,5412,4,5.571,90,0,0,159129.668,117.612,163.817,2646.281,0,0,0.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46,NA,NA,NA,NA,1353,14,0.041,50,34010,556.667,NA,NA,NA,56861.47,NA,NA,5.64,NA,NA,NA,3.8,84.97,NA,NA,NA,NA,NA
"SMR","Europe","San Marino",2021-09-18,5412,0,5.571,90,0,0,159129.668,0,163.817,2646.281,0,0,0.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36,NA,NA,NA,NA,1059,14,0.041,50,34010,556.667,NA,NA,NA,56861.47,NA,NA,5.64,NA,NA,NA,3.8,84.97,NA,NA,NA,NA,NA
"SMR","Europe","San Marino",2021-09-19,5412,0,5.571,90,0,0,159129.668,0,163.817,2646.281,0,0,0.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,NA,NA,NA,NA,764,14,0.041,50,34010,556.667,NA,NA,NA,56861.47,NA,NA,5.64,NA,NA,NA,3.8,84.97,NA,NA,NA,NA,NA
"SMR","Europe","San Marino",2021-09-20,5419,7,4.429,90,0,0,159335.49,205.822,130.214,2646.281,0,0,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47026,NA,NA,NA,NA,16,138.27,NA,NA,NA,470,14,0.041,50,34010,556.667,NA,NA,NA,56861.47,NA,NA,5.64,NA,NA,NA,3.8,84.97,NA,NA,NA,NA,NA
"SMR","Europe","San Marino",2021-09-21,5423,4,3.429,90,0,0,159453.102,117.612,100.811,2646.281,0,0,0.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,NA,NA,NA,NA,382,14,0.041,50,34010,556.667,NA,NA,NA,56861.47,NA,NA,5.64,NA,NA,NA,3.8,84.97,NA,NA,NA,NA,NA
"SMR","Europe","San Marino",2021-09-22,5423,0,3,90,0,0,159453.102,0,88.209,2646.281,0,0,0.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA,323,14,0.041,50,34010,556.667,NA,NA,NA,56861.47,NA,NA,5.64,NA,NA,NA,3.8,84.97,NA,NA,NA,NA,NA
"SMR","Europe","San Marino",2021-09-23,5426,3,2.571,90,0,0,159541.311,88.209,75.608,2646.281,0,0,0.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,265,14,0.041,50,34010,556.667,NA,NA,NA,56861.47,NA,NA,5.64,NA,NA,NA,3.8,84.97,NA,NA,NA,NA,NA
"SMR","Europe","San Marino",2021-09-24,5427,1,2.143,90,0,0,159570.714,29.403,63.007,2646.281,0,0,0.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,206,14,0.041,50,34010,556.667,NA,NA,NA,56861.47,NA,NA,5.64,NA,NA,NA,3.8,84.97,NA,NA,NA,NA,NA
"SMR","Europe","San Marino",2021-09-25,5427,0,2.143,90,0,0,159570.714,0,63.007,2646.281,0,0,0.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,147,14,0.041,50,34010,556.667,NA,NA,NA,56861.47,NA,NA,5.64,NA,NA,NA,3.8,84.97,NA,NA,NA,NA,NA
"SMR","Europe","San Marino",2021-09-26,5427,0,2.143,90,0,0,159570.714,0,63.007,2646.281,0,0,0.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,59,14,0.041,50,34010,556.667,NA,NA,NA,56861.47,NA,NA,5.64,NA,NA,NA,3.8,84.97,NA,NA,NA,NA,NA
"SMR","Europe","San Marino",2021-09-27,5428,1,1.286,91,1,0.143,159600.118,29.403,37.804,2675.684,29.403,4.2,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,14,0.041,50,34010,556.667,NA,NA,NA,56861.47,NA,NA,5.64,NA,NA,NA,3.8,84.97,NA,NA,NA,NA,NA
"SMR","Europe","San Marino",2021-09-28,5436,8,1.857,91,0,0.143,159835.343,235.225,54.606,2675.684,0,4.2,0.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,14,0.041,50,34010,556.667,NA,NA,NA,56861.47,NA,NA,5.64,NA,NA,NA,3.8,84.97,NA,NA,NA,NA,NA
"SMR","Europe","San Marino",2021-09-29,5438,2,2.143,91,0,0.143,159894.149,58.806,63.007,2675.684,0,4.2,0.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,14,0.041,50,34010,556.667,NA,NA,NA,56861.47,NA,NA,5.64,NA,NA,NA,3.8,84.97,NA,NA,NA,NA,NA
"SMR","Europe","San Marino",2021-09-30,5440,2,2,91,0,0.143,159952.955,58.806,58.806,2675.684,0,4.2,0.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,14,0.041,50,34010,556.667,NA,NA,NA,56861.47,NA,NA,5.64,NA,NA,NA,3.8,84.97,NA,115.6,25.38,12.75,3399.00029403117
"SMR","Europe","San Marino",2021-10-01,5440,0,1.857,91,0,0.143,159952.955,0,54.606,2675.684,0,4.2,0.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,14,0.041,50,34010,556.667,NA,NA,NA,56861.47,NA,NA,5.64,NA,NA,NA,3.8,84.97,NA,NA,NA,NA,NA
